from_id	to_id	weight
U1	U5	1
U1	U33	1
U1	U49	1
U1	U51	1
U1	U86	1
U1	U110	1
U1	U113	1
U1	U136	1
U1	U141	1
U1	U146	1
U1	U262	1
U1	U274	1
U1	U310	1
U1	U333	1
U1	U341	1
U1	U342	1
U1	U356	1
U5	U44	1
U5	U46	1
U5	U66	1
U5	U184	1
U5	U305	1
U7	U161	1
U7	U255	1
U7	U337	1
U8	U45	1
U8	U99	1
U8	U109	1
U8	U160	1
U8	U207	1
U8	U239	1
U8	U254	1
U8	U350	1
U9	U17	1
U9	U46	1
U9	U122	1
U9	U196	1
U9	U231	1
U9	U286	1
U10	U19	1
U10	U75	1
U10	U125	1
U10	U147	1
U10	U199	1
U10	U264	1
U10	U278	1
U11	U256	1
U11	U307	1
U12	U30	1
U12	U60	1
U12	U105	1
U12	U149	1
U12	U307	1
U12	U357	1
U13	U47	1
U13	U52	1
U13	U136	1
U13	U217	1
U14	U56	1
U14	U97	1
U14	U109	1
U14	U147	1
U14	U183	1
U14	U210	1
U14	U251	1
U14	U375	1
U14	U395	1
U15	U40	1
U15	U44	1
U15	U129	1
U15	U310	1
U15	U336	1
U15	U341	1
U15	U356	1
U16	U81	1
U16	U103	1
U16	U182	1
U16	U212	1
U16	U219	1
U16	U298	1
U16	U399	1
U17	U117	1
U17	U167	1
U17	U247	1
U18	U36	1
U18	U156	1
U18	U163	1
U18	U184	1
U18	U340	1
U18	U383	1
U19	U143	1
U19	U202	1
U19	U250	1
U19	U310	1
U19	U325	1
U19	U338	1
U19	U392	1
U20	U124	1
U20	U206	1
U20	U216	1
U20	U263	1
U20	U351	1
U20	U389	1
U21	U63	1
U21	U67	1
U21	U133	1
U21	U152	1
U21	U224	1
U21	U377	1
U22	U37	1
U22	U61	1
U22	U122	1
U22	U130	1
U22	U134	1
U22	U139	1
U22	U142	1
U22	U261	1
U22	U307	1
U23	U195	1
U23	U307	1
U24	U29	1
U24	U52	1
U24	U82	1
U24	U86	1
U24	U101	1
U24	U179	1
U24	U305	1
U24	U350	1
U25	U30	1
U25	U223	1
U25	U230	1
U25	U266	1
U25	U307	1
U26	U161	1
U26	U307	1
U26	U355	1
U27	U91	1
U27	U148	1
U27	U296	1
U27	U307	1
U27	U340	1
U28	U50	1
U28	U54	1
U28	U126	1
U28	U208	1
U28	U393	1
U29	U228	1
U29	U240	1
U29	U307	1
U30	U189	1
U31	U102	1
U31	U124	1
U31	U267	1
U31	U295	1
U31	U318	1
U31	U367	1
U32	U397	1
U33	U58	1
U33	U63	1
U33	U65	1
U33	U316	1
U33	U353	1
U33	U398	1
U34	U62	1
U34	U398	1
U35	U166	1
U35	U225	1
U35	U389	1
U35	U398	1
U36	U76	1
U36	U88	1
U36	U226	1
U36	U310	1
U37	U54	1
U38	U74	1
U38	U294	1
U38	U312	1
U39	U56	1
U39	U59	1
U39	U183	1
U39	U313	1
U39	U352	1
U41	U174	1
U41	U233	1
U41	U277	1
U41	U361	1
U42	U47	1
U42	U68	1
U42	U74	1
U42	U226	1
U42	U281	1
