from_id	to_id	weight
U83	U1023	1
U275	U1247	1
U2	U1296	1
U56	U1296	1
U2	U1312	1
U2	U1284	1
U2	U1240	1
U114	U1247	1
U94	U1247	1
U2	U1284	1
U12	U1095	1
U12	U22	1
U12	U1171	1
U45	U1249	1
U1249	U1296	1
U145	U1249	1
U907	U1249	1
U12	U1284	1
U12	U1312	1
U394	U1322	1
U84	U1095	1
U394	U1322	1
U394	U1322	1
U394	U1322	1
U433	U114	1
U45	U59	1
U59	U732	1
U732	U59	1
U614	U264	1
U1106	U907	1
U522	U114	1
U114	U522	1
U433	U114	1
U59	U732	1
U59	U45	1
U45	U492	1
U364	U59	1
U59	U45	1
U59	U364	1
U212	U1108	1
U59	U45	1
U5	U27	1
U5	U492	1
U875	U823	1
U875	U823	1
U1108	U212	1
U1106	U786	1
U739	U114	1
U48	U522	1
U5	U27	1
U383	U655	1
U90	U383	1
U90	U522	1
U1106	U1207	1
U90	U845	1
U1106	U1207	1
U90	U383	1
U1106	U1207	1
U90	U313	1
U90	U522	1
U95	U492	1
U990	U522	1
U90	U522	1
U990	U522	1
U990	U522	1
U390	U522	1
U390	U36	1
U739	U114	1
U48	U522	1
U522	U114	1
U6	U655	1
U530	U492	1
U6	U628	1
U145	U718	1
U423	U492	1
U614	U7	1
U543	U1108	1
U542	U726	1
U542	U726	1
U726	U542	1
U726	U439	1
U542	U726	1
U726	U542	1
U542	U492	1
U153	U150	1
U543	U726	1
U145	U1207	1
U275	U1076	1
U145	U718	1
U83	U1187	1
U614	U179	1
U991	U1336	1
U739	U492	1
U6	U114	1
U6	U786	1
U145	U364	1
U90	U6	1
U90	U875	1
U154	U410	1
U90	U1213	1
U154	U492	1
U90	U410	1
U718	U410	1
U421	U6	1
U212	U1255	1
U655	U383	1
U655	U6	1
U655	U73	1
U90	U264	1
U739	U40	1
U45	U932	1
U90	U313	1
U12	U1171	1
U12	U187	1
U12	U492	1
U12	U823	1
U2	U1244	1
U2	U492	1
U3	U1000	1
U7	U492	1
U3	U1000	1
U46	U7	1
U12	U7	1
U46	U7	1
U7	U73	1
U73	U655	1
U46	U7	1
U46	U7	1
U73	U628	1
U46	U7	1
U46	U114	1
U390	U46	1
U577	U95	1
U12	U628	1
U12	U655	1
U12	U1094	1
U12	U1244	1
U932	U45	1
U145	U95	1
U7	U187	1
U90	U7	1
U174	U1167	1
U655	U711	1
U90	U7	1
U90	U492	1
U145	U184	1
U145	U823	1
U145	U1284	1
U90	U655	1
U90	U313	1
U655	U628	1
U175	U184	1
U90	U313	1
U7	U823	1
U90	U313	1
U90	U184	1
U12	U40	1
U95	U492	1
U46	U7	1
U90	U184	1
U1235	U27	1
U56	U492	1
U56	U492	1
U56	U492	1
U56	U187	1
U829	U823	1
U95	U577	1
U84	U492	1
U12	U492	1
U40	U718	1
U12	U40	1
U46	U823	1
U12	U40	1
U12	U492	1
U145	U522	1
U56	U512	1
U56	U27	1
U48	U522	1
U56	U114	1
U56	U492	1
U522	U932	1
U1235	U492	1
U56	U1244	1
U3	U7	1
U829	U492	1
U56	U27	1
U95	U492	1
U27	U1235	1
U150	U153	1
U153	U150	1
U150	U153	1
U153	U150	1
U154	U492	1
U145	U439	1
U2	U492	1
U150	U153	1
U145	U439	1
U56	U1073	1
U2	U951	1
U12	U786	1
U718	U492	1
U12	U423	1
U718	U577	1
U718	U45	1
U12	U1053	1
U12	U951	1
U718	U40	1
U36	U40	1
U5	U410	1
U5	U40	1
U5	U40	1
U5	U410	1
U45	U786	1
U36	U786	1
U418	U45	1
U418	U36	1
U614	U36	1
U418	U36	1
U418	U45	1
U418	U36	1
U418	U45	1
U418	U45	1
U36	U410	1
U614	U45	1
U36	U410	1
U614	U36	1
U2	U410	1
U36	U410	1
U70	U852	1
U1235	U27	1
U70	U433	1
U614	U45	1
U56	U1073	1
U56	U1073	1
U6	U655	1
U56	U1073	1
U179	U452	1
U6	U492	1
U6	U40	1
U56	U1073	1
U6	U628	1
U6	U452	1
U179	U452	1
U56	U1073	1
U452	U179	1
U2	U7	1
U40	U6	1
U27	U1235	1
U236	U492	1
U179	U452	1
U179	U452	1
U220	U7	1
U70	U6	1
U614	U36	1
U2	U452	1
U6	U40	1
U83	U452	1
U48	U408	1
U90	U410	1
U48	U408	1
U394	U321	1
U48	U492	1
U73	U655	1
U216	U394	1
U212	U95	1
U212	U154	1
U2	U114	1
U90	U150	1
U614	U36	1
U2	U951	1
U2	U114	1
U2	U1027	1
U2	U492	1
U2	U7	1
U465	U179	1
U2	U852	1
U6	U70	1
U2	U646	1
U2	U1296	1
U94	U697	1
U145	U313	1
U145	U6	1
U40	U36	1
U145	U7	1
U421	U6	1
U154	U410	1
U90	U6	1
U90	U410	1
U90	U846	1
U145	U7	1
U56	U726	1
U2	U1290	1
U2	U629	1
U2	U837	1
U2	U323	1
U2	U492	1
U2	U492	1
U2	U114	1
U179	U452	1
U2	U7	1
U145	U153	1
U216	U394	1
U433	U1336	1
U5	U27	1
U5	U27	1
U5	U40	1
U5	U27	1
U216	U394	1
U390	U36	1
U27	U179	1
U390	U179	1
U321	U394	1
U90	U433	1
U90	U960	1
U90	U313	1
U90	U902	1
U90	U960	1
U90	U786	1
U5	U27	1
U5	U452	1
U390	U718	1
U179	U512	1
U90	U1298	1
U145	U430	1
U90	U875	1
U145	U718	1
U145	U718	1
U90	U179	1
U90	U430	1
U90	U31	1
U145	U718	1
U145	U855	1
U2	U726	1
U718	U492	1
U90	U410	1
U179	U410	1
U90	U410	1
U179	U628	1
U179	U27	1
U90	U410	1
U90	U1298	1
U179	U512	1
U512	U179	1
U960	U452	1
U452	U960	1
U179	U114	1
U5	U452	1
U145	U383	1
U145	U1147	1
U145	U383	1
U145	U383	1
U5	U40	1
U5	U27	1
U84	U932	1
U5	U27	1
U84	U932	1
U84	U212	1
U84	U212	1
U84	U212	1
U5	U212	1
U84	U212	1
U5	U212	1
U84	U628	1
U439	U726	1
U84	U786	1
U145	U1147	1
U90	U960	1
U145	U383	1
U145	U364	1
U465	U6	1
U960	U452	1
U56	U187	1
U145	U264	1
U5	U452	1
U5	U452	1
U452	U960	1
U960	U452	1
U90	U960	1
U90	U960	1
U2	U410	1
U2	U410	1
U90	U960	1
U614	U7	1
U145	U313	1
U1199	U1316	1
U614	U1199	1
U145	U383	1
U614	U1199	1
U1199	U1316	1
U56	U726	1
U212	U709	1
U212	U709	1
U212	U709	1
U212	U709	1
U212	U709	1
U212	U709	1
U212	U709	1
U5	U1328	1
U212	U709	1
U212	U709	1
U465	U692	1
U136	U131	1
U212	U709	1
U212	U1108	1
U12	U1208	1
U12	U932	1
U465	U692	1
U364	U59	1
U158	U114	1
U212	U709	1
U212	U709	1
U212	U709	1
U20	U932	1
U212	U1108	1
U692	U410	1
U20	U59	1
U20	U321	1
U20	U726	1
U20	U629	1
U20	U628	1
U20	U1051	1
U32	U629	1
U12	U1328	1
U63	U629	1
U5	U410	1
U5	U709	1
U5	U410	1
U410	U179	1
U63	U709	1
U212	U709	1
U709	U410	1
U212	U709	1
U212	U709	1
U136	U1053	1
U63	U709	1
U5	U410	1
U1140	U1045	1
U12	U290	1
U158	U131	1
U1045	U692	1
U7	U692	1
U12	U290	1
U12	U692	1
U692	U7	1
U692	U846	1
U12	U440	1
U12	U692	1
U12	U290	1
U2	U7	1
U465	U692	1
U12	U290	1
U12	U290	1
U12	U290	1
U12	U440	1
U40	U273	1
U273	U40	1
U12	U290	1
U12	U440	1
U20	U27	1
U12	U440	1
U12	U440	1
U12	U290	1
U465	U692	1
U408	U7	1
U692	U1045	1
U158	U131	1
U5	U1208	1
U1140	U1045	1
U5	U40	1
U5	U492	1
U40	U692	1
U40	U408	1
U1140	U1045	1
U12	U440	1
U692	U40	1
U7	U408	1
U12	U1045	1
U12	U1045	1
U12	U692	1
U12	U692	1
U1140	U1045	1
