from_id	to_id	weight
U253	U34	1
U109	U188	1
U66	U97	1
U34	U253	1
U373	U468	1
U63	U116	1
U328	U66	1
U136	U185	1
U109	U123	1
U102	U349	1
U57	U11	1
U460	U50	1
U460	U558	1
U4	U819	1
U4	U120	1
U67	U50	1
U295	U11	1
U295	U11	1
U11	U87	1
U72	U2	1
U253	U34	1
U11	U87	1
U366	U16	1
U322	U22	1
U72	U534	1
U253	U34	1
U87	U11	1
U11	U87	1
U36	U55	1
U87	U11	1
U239	U254	1
U422	U1288	1
U574	U103	1
U366	U1038	1
U70	U733	1
U366	U66	1
U11	U87	1
U87	U11	1
U11	U87	1
U76	U451	1
U87	U11	1
U66	U369	1
U304	U87	1
U34	U253	1
U87	U304	1
U819	U4	1
U72	U344	1
U619	U541	1
U34	U253	1
U619	U317	1
U22	U322	1
U22	U50	1
U22	U50	1
U54	U78	1
U50	U22	1
U29	U16	1
U29	U11	1
U29	U159	1
U460	U571	1
U29	U162	1
U29	U200	1
U29	U16	1
U1038	U366	1
U97	U11	1
U97	U66	1
U369	U66	1
U40	U330	1
U369	U740	1
U36	U163	1
U16	U29	1
U20	U166	1
U571	U460	1
U159	U372	1
U752	U935	1
U157	U4	1
U96	U312	1
U596	U669	1
U4	U157	1
U254	U239	1
U369	U62	1
U66	U369	1
U330	U239	1
U330	U40	1
U166	U20	1
U178	U266	1
U66	U166	1
U166	U66	1
U66	U166	1
U185	U136	1
U369	U66	1
U66	U369	1
U120	U4	1
U87	U11	1
U4	U120	1
U312	U96	1
U50	U460	1
U169	U1	1
U11	U87	1
U2	U97	1
U2	U727	1
U2	U442	1
U2	U72	1
U372	U159	1
U69	U151	1
U253	U34	1
U97	U2	1
U200	U29	1
U2	U1219	1
U254	U239	1
U111	U254	1
U727	U2	1
U151	U69	1
U56	U508	1
U1288	U422	1
U510	U62	1
U166	U20	1
U36	U47	1
U11	U91	1
U185	U136	1
U2	U207	1
U144	U158	1
U619	U6	1
U11	U57	1
U97	U66	1
U20	U976	1
U20	U180	1
U123	U109	1
U1123	U415	1
U97	U398	1
U34	U253	1
U460	U50	1
U66	U97	1
U239	U254	1
U63	U116	1
U516	U369	1
U451	U76	1
U16	U145	1
U50	U460	1
U78	U54	1
U16	U78	1
U78	U145	1
U460	U50	1
U136	U185	1
U91	U115	1
U91	U11	1
U66	U97	1
U91	U11	1
U414	U66	1
U414	U11	1
U11	U414	1
U414	U11	1
U11	U414	1
U404	U116	1
U66	U414	1
U11	U1029	1
U404	U116	1
U11	U87	1
U87	U11	1
U78	U16	1
U11	U87	1
U404	U1083	1
U281	U222	1
U87	U11	1
U11	U87	1
U178	U132	1
U87	U11	1
U11	U87	1
U11	U91	1
U11	U414	1
U66	U414	1
U87	U11	1
U414	U11	1
U97	U66	1
U11	U91	1
U20	U166	1
U20	U277	1
U11	U277	1
U116	U63	1
U414	U66	1
U11	U97	1
U116	U341	1
U277	U11	1
U277	U20	1
U11	U277	1
U277	U20	1
U11	U288	1
U20	U277	1
U277	U20	1
U277	U704	1
U20	U277	1
U34	U253	1
U11	U414	1
U20	U277	1
U66	U414	1
U16	U566	1
U531	U395	1
U566	U16	1
U254	U163	1
U253	U34	1
U111	U254	1
U395	U67	1
U16	U566	1
U395	U531	1
U644	U626	1
U188	U566	1
U66	U414	1
U1038	U366	1
U17	U91	1
U239	U16	1
U239	U254	1
U8	U213	1
U7	U727	1
U254	U566	1
U570	U111	1
U254	U566	1
U16	U566	1
U163	U36	1
U22	U50	1
U566	U16	1
U16	U566	1
U16	U29	1
U414	U66	1
U29	U16	1
U733	U183	1
U54	U231	1
U566	U16	1
U566	U188	1
U366	U1038	1
U16	U366	1
U54	U78	1
U16	U82	1
U16	U395	1
U566	U16	1
U566	U16	1
U254	U271	1
U67	U395	1
U254	U271	1
U201	U46	1
U22	U506	1
U16	U638	1
U111	U570	1
U243	U16	1
U16	U243	1
U16	U243	1
U178	U266	1
U16	U691	1
U16	U500	1
U16	U221	1
U16	U267	1
U740	U369	1
U512	U198	1
U468	U373	1
U531	U395	1
U96	U312	1
U189	U78	1
U116	U63	1
U116	U404	1
U116	U404	1
U1135	U272	1
U317	U619	1
U638	U396	1
U638	U396	1
U16	U566	1
U16	U277	1
U198	U516	1
U198	U63	1
U198	U786	1
U198	U512	1
U55	U103	1
U55	U36	1
U628	U11	1
U82	U241	1
U398	U97	1
U78	U54	1
U202	U239	1
U373	U468	1
U76	U451	1
U254	U239	1
U566	U16	1
U566	U188	1
U587	U368	1
U312	U96	1
U483	U26	1
U516	U198	1
U85	U566	1
U733	U70	1
U395	U16	1
U566	U16	1
U78	U189	1
U78	U16	1
U178	U636	1
U483	U26	1
U266	U178	1
U254	U239	1
U34	U253	1
U253	U34	1
U2	U727	1
U2	U97	1
U857	U1075	1
U26	U483	1
U508	U16	1
U16	U508	1
U69	U151	1
U11	U87	1
U16	U42	1
U11	U237	1
U11	U789	1
U16	U78	1
U78	U16	1
U189	U78	1
U16	U78	1
U566	U85	1
U253	U34	1
U47	U36	1
U11	U628	1
U231	U54	1
U231	U121	1
U231	U121	1
U231	U36	1
U97	U66	1
U11	U149	1
U78	U54	1
U66	U97	1
U189	U78	1
U636	U178	1
U16	U78	1
U239	U254	1
U11	U97	1
U11	U295	1
U16	U239	1
U78	U189	1
U78	U189	1
U727	U2	1
U78	U16	1
U11	U354	1
U11	U323	1
U198	U676	1
U198	U460	1
U16	U198	1
U16	U49	1
U198	U16	1
U16	U198	1
U11	U266	1
U166	U20	1
U468	U97	1
U198	U16	1
U16	U258	1
U451	U76	1
U34	U253	1
U202	U132	1
U1167	U1285	1
U16	U207	1
U566	U36	1
U11	U447	1
U54	U183	1
U16	U166	1
U468	U373	1
U198	U941	1
U11	U25	1
U447	U11	1
U11	U447	1
U710	U1288	1
U402	U46	1
U11	U25	1
U25	U11	1
U11	U25	1
U11	U25	1
U25	U11	1
U11	U25	1
U11	U127	1
U25	U11	1
U127	U225	1
U127	U11	1
U11	U127	1
U25	U11	1
U11	U25	1
U25	U11	1
U16	U826	1
U54	U78	1
U366	U1038	1
U132	U178	1
U366	U16	1
U16	U366	1
U85	U21	1
U366	U16	1
U16	U366	1
U16	U366	1
U96	U513	1
U366	U16	1
U76	U621	1
