from_id	to_id	weight
U73	U57	1
U118	U224	1
U57	U73	1
U57	U118	1
U41	U402	1
U118	U24	1
U147	U47	1
U147	U57	1
U57	U434	1
U73	U57	1
U469	U34	1
U57	U73	1
U44	U336	1
U118	U57	1
U57	U118	1
U147	U680	1
U57	U147	1
U166	U514	1
U118	U172	1
U57	U147	1
U77	U58	1
U387	U147	1
U147	U248	1
U476	U546	1
U57	U118	1
U57	U147	1
U73	U57	1
U118	U57	1
U671	U1166	1
U147	U57	1
U77	U58	1
U387	U147	1
U229	U612	1
U229	U612	1
U57	U73	1
U229	U612	1
U229	U612	1
U273	U240	1
U387	U555	1
U147	U57	1
U147	U34	1
U73	U57	1
U99	U36	1
U5	U789	1
U208	U94	1
U134	U6	1
U70	U387	1
U5	U387	1
U584	U23	1
U584	U58	1
U57	U73	1
U37	U257	1
U73	U57	1
U57	U716	1
U57	U73	1
U70	U5	1
U716	U57	1
U5	U70	1
U147	U57	1
U144	U115	1
U5	U695	1
U713	U246	1
U37	U376	1
U208	U549	1
U37	U33	1
U792	U85	1
U118	U57	1
U273	U240	1
U166	U425	1
U180	U352	1
U434	U57	1
U73	U57	1
U580	U524	1
U151	U1314	1
U141	U302	1
U34	U147	1
U244	U133	1
U133	U244	1
U85	U792	1
U147	U34	1
U44	U278	1
U147	U535	1
U57	U73	1
U1325	U399	1
U118	U316	1
U57	U73	1
U450	U44	1
U73	U57	1
U329	U402	1
U19	U5	1
U19	U6	1
U105	U275	1
U270	U507	1
U642	U143	1
U479	U236	1
U642	U528	1
U275	U105	1
U642	U13	1
U275	U528	1
U425	U166	1
U479	U236	1
U479	U195	1
U479	U106	1
U80	U70	1
U6	U1234	1
U6	U288	1
U275	U105	1
U6	U134	1
U108	U19	1
U19	U533	1
U555	U387	1
U767	U660	1
U98	U457	1
U98	U240	1
U98	U197	1
U98	U197	1
U98	U465	1
U329	U10	1
U19	U972	1
U44	U296	1
U98	U21	1
U345	U236	1
U83	U528	1
U19	U108	1
U108	U19	1
U19	U108	1
U19	U777	1
U39	U267	1
U336	U44	1
U1232	U759	1
U112	U161	1
U522	U165	1
U57	U118	1
U376	U37	1
U73	U57	1
U57	U73	1
U118	U57	1
U73	U57	1
U58	U224	1
U1166	U671	1
U118	U133	1
U35	U267	1
U454	U172	1
U22	U461	1
U57	U118	1
U57	U73	1
U57	U147	1
U147	U387	1
U387	U147	1
U118	U57	1
U22	U539	1
U118	U57	1
U73	U316	1
U57	U73	1
U522	U19	1
U522	U399	1
U522	U316	1
U522	U172	1
U434	U172	1
U434	U57	1
U716	U57	1
U73	U57	1
U57	U73	1
U57	U716	1
U73	U57	1
U93	U45	1
U57	U434	1
U57	U73	1
U716	U57	1
U434	U57	1
U391	U21	1
U57	U1166	1
U73	U57	1
U147	U387	1
U5	U680	1
U507	U298	1
U555	U172	1
U70	U1262	1
U2	U69	1
U2	U114	1
U70	U1008	1
U34	U130	1
U75	U593	1
U24	U164	1
U316	U71	1
U70	U244	1
U17	U163	1
U715	U69	1
U101	U214	1
U164	U24	1
U70	U236	1
U1	U151	1
U17	U630	1
U17	U110	1
U24	U164	1
U130	U34	1
U24	U164	1
U71	U316	1
U612	U296	1
U244	U70	1
U549	U101	1
U70	U1262	1
U88	U107	1
U612	U438	1
U70	U244	1
U1	U54	1
U612	U438	1
U70	U304	1
U1	U80	1
U612	U296	1
U716	U57	1
U1	U151	1
U140	U507	1
U730	U185	1
U357	U282	1
U730	U185	1
U549	U208	1
U612	U296	1
U150	U40	1
U76	U1255	1
U70	U158	1
U76	U709	1
U224	U244	1
U24	U164	1
U901	U18	1
U10	U105	1
U164	U24	1
U244	U224	1
U164	U101	1
U528	U83	1
U76	U658	1
U224	U244	1
U2	U114	1
U1	U54	1
U438	U979	1
U244	U224	1
U63	U176	1
U244	U224	1
U98	U457	1
U54	U47	1
U107	U88	1
U1	U80	1
U244	U224	1
U327	U89	1
U71	U316	1
U88	U107	1
U76	U973	1
U88	U80	1
U70	U852	1
U10	U150	1
U71	U151	1
U12	U600	1
U1	U54	1
U151	U71	1
U2	U69	1
U244	U133	1
U76	U631	1
U2	U442	1
U2	U114	1
U164	U24	1
U1	U151	1
U612	U784	1
U549	U316	1
U13	U1138	1
U210	U259	1
U70	U130	1
U210	U21	1
U147	U535	1
U210	U29	1
U680	U514	1
U244	U226	1
U130	U70	1
U36	U40	1
U1	U151	1
U441	U21	1
U195	U101	1
U514	U680	1
U336	U167	1
U140	U316	1
U70	U80	1
U106	U133	1
U340	U142	1
U612	U234	1
U1	U546	1
U70	U476	1
U70	U777	1
U142	U340	1
U304	U174	1
U304	U174	1
U715	U1314	1
U304	U47	1
U546	U476	1
U6	U134	1
U36	U99	1
U77	U169	1
U70	U130	1
U514	U680	1
U302	U141	1
U158	U70	1
U496	U115	1
U743	U791	1
U535	U147	1
U210	U172	1
U77	U715	1
U234	U612	1
U150	U10	1
U80	U70	1
U1013	U656	1
U1	U17	1
U140	U507	1
U730	U101	1
U130	U34	1
U2	U44	1
U612	U361	1
U57	U73	1
U357	U351	1
U57	U716	1
U507	U270	1
U1	U504	1
U507	U613	1
U2	U402	1
U220	U107	1
U1262	U70	1
U1	U151	1
U220	U94	1
U2	U69	1
U2	U114	1
U140	U172	1
U730	U101	1
U44	U296	1
U44	U296	1
U34	U130	1
U70	U1173	1
U141	U76	1
U1	U546	1
U130	U34	1
U20	U288	1
U11	U145	1
U73	U57	1
U101	U730	1
U1013	U59	1
U70	U244	1
U34	U130	1
U1	U151	1
U101	U549	1
U244	U32	1
U141	U302	1
U680	U514	1
U365	U538	1
U234	U535	1
U163	U17	1
U313	U39	1
U21	U535	1
U13	U89	1
U711	U215	1
U122	U535	1
U39	U546	1
U546	U39	1
U535	U21	1
U313	U39	1
U39	U546	1
U39	U546	1
U39	U313	1
U535	U122	1
U114	U112	1
U112	U25	1
U25	U112	1
U39	U244	1
U76	U368	1
U21	U535	1
U112	U114	1
U546	U39	1
U55	U39	1
U392	U25	1
U39	U546	1
U535	U546	1
U39	U57	1
U122	U535	1
U546	U535	1
U244	U165	1
U46	U40	1
U535	U122	1
U229	U44	1
U535	U546	1
U313	U13	1
U229	U165	1
U546	U39	1
U313	U13	1
U546	U535	1
U223	U394	1
U535	U546	1
U313	U13	1
U39	U546	1
U39	U55	1
U25	U112	1
U172	U140	1
U25	U392	1
U112	U64	1
U134	U716	1
U77	U549	1
U112	U114	1
U1085	U19	1
U1085	U354	1
U37	U257	1
U82	U329	1
U392	U25	1
U44	U214	1
U44	U229	1
U716	U134	1
U801	U70	1
U29	U58	1
U112	U77	1
U302	U141	1
U44	U296	1
U112	U25	1
U220	U539	1
U425	U240	1
U491	U199	1
U112	U25	1
U438	U112	1
U565	U535	1
U25	U112	1
U438	U112	1
U438	U612	1
U165	U229	1
U112	U25	1
U165	U214	1
U165	U98	1
U260	U8	1
U260	U8	1
U137	U43	1
U112	U762	1
