from_id	to_id	weight
11498	9186	1
11766	1026	1
11766	1029	1
11766	1031	1
11766	12065	1
11766	126	1
11766	12899	1
11766	12900	1
11766	12901	1
11766	12903	1
11766	12904	1
11766	12905	1
11766	12906	1
11766	12907	1
11766	12908	1
11766	12909	1
11766	12910	1
11766	12937	1
11766	12938	1
11766	12939	1
11766	12940	1
11766	12941	1
11766	12942	1
11766	12943	1
11766	12944	1
11766	12945	1
11766	12946	1
11766	12947	1
11766	12948	1
11766	12949	1
11766	12950	1
11766	12951	1
11766	12952	1
11766	12953	1
11766	12954	1
11766	12955	1
11766	12956	1
11766	12957	1
11766	12958	1
11766	12959	1
11766	12960	1
11766	12961	1
11766	12962	1
11766	12963	1
11766	12964	1
11766	12965	1
11766	12966	1
11766	12967	1
11766	138	1
11766	151	1
11766	228	1
11766	2533	1
11766	2536	1
11766	2538	1
11766	2544	1
11766	2584	1
11766	2587	1
11766	2591	1
11766	2597	1
11766	2675	1
11766	2679	1
11766	2681	1
11766	2682	1
11766	5013	1
11766	5016	1
11766	5157	1
11766	7045	1
11766	7056	1
11766	7095	1
11766	7137	1
11766	7773	1
