from_id	to_id	weight
10260	2844	1
10260	2912	1
10260	2913	1
10260	2930	1
10260	2936	1
10260	2956	1
10260	2998	1
10392	29108	1
1061	1062	1
1061	2710	1
1061	2939	1
1061	3121	1
1062	2265	1
1062	558	1
1062	7745	1
11303	251	1
11529	11531	1
11529	11534	1
11529	11542	1
11529	1213	1
11529	1414	1
11529	1415	1
11529	1521	1
11529	1526	1
11529	3118	1
11529	3119	1
11529	3144	1
11529	3163	1
11529	3839	1
11529	3841	1
11529	419	1
11529	4212	1
11529	4213	1
11529	422	1
11529	4407	1
11529	4596	1
11529	6661	1
11529	799	1
11540	1415	1
11540	1523	1
11540	3167	1
11540	3839	1
11541	1043	2
11650	11910	1
11667	103	1
11667	11863	1
11667	11898	1
11667	12446	1
11667	13544	1
11667	2627	1
11667	3117	1
11667	326	1
11667	4458	1
11667	4512	1
11667	508	1
11667	787	1
11667	8307	1
11667	9322	1
1178	10973	2
1178	1197	2
1178	1414	2
1178	1415	2
