from_id	to_id	weight
10260	13359	3
10260	14026	3
10260	17164	3
10260	19091	3
10260	19097	3
10260	27455	3
10260	28576	3
10260	29885	3
10260	30159	3
10260	3381	3
10260	33844	1
10260	33881	3
10260	33888	3
10260	3697	3
10260	3704	1
10260	3724	3
10260	3849	1
10260	3871	1
10260	3874	3
10260	4101	1
10260	4703	3
10260	5024	3
10260	5550	3
10260	5994	3
10260	7721	3
10260	8355	3
10459	10360	1
10459	10361	1
10459	10364	1
10459	10365	1
10459	10374	1
10459	10381	1
10459	10382	1
10459	112	1
10459	17781	1
10459	19602	1
10459	251	1
10459	252	1
10459	272	1
10459	277	2
10459	288	1
10459	293	1
10459	322	1
10459	32891	1
10459	32894	1
10459	3332	1
10459	401	1
10459	8336	1
10459	8349	1
10459	9820	1
10459	9823	1
1061	17360	1
1061	2972	1
112	251	1
11460	13988	1
11460	14313	1
11460	15839	1
11460	15940	1
11460	15953	1
11460	17747	1
11460	17973	1
11460	19578	1
11460	20022	1
11460	3050	1
11460	32121	1
11460	3221	1
11460	3233	1
11460	32501	1
11460	3320	1
11460	34109	1
11460	34940	1
11460	35279	1
11460	3575	1
11460	37321	1
11460	37322	1
11460	37325	1
11460	37327	1
11460	37421	1
11460	38875	1
11460	441	1
11460	4715	1
11460	4805	1
11460	57025	1
11460	57026	1
11460	6767	1
11460	6770	1
11460	6872	1
11487	9186	1
11519	10228	1
11527	1815	1
11527	4071	1
11541	1043	1
11623	4820	1
11667	103	1
11667	11863	1
11667	11898	1
11667	12064	1
11667	126	1
11667	128	1
11667	129	1
11667	130	1
11667	131	1
11667	133	1
11667	13544	1
11667	138	1
11667	140	1
11667	141	1
11667	146	1
11667	147	1
11667	148	1
11667	150	1
11667	2627	1
11667	3	1
11667	3117	1
11667	326	1
11667	4458	1
11667	4512	1
11667	457	1
11667	508	1
11667	787	1
11667	8307	1
11667	9322	1
117	121	1
117	15405	1
117	202	1
117	233	1
117	276	1
117	29864	1
117	34352	1
117	407	1
117	409	1
117	410	1
117	411	1
117	412	1
117	413	1
