from_id	to_id	weight
1002	142	2
1002	2965	1
10260	1363	1
10260	14027	1
10260	151	1
10260	17164	1
10260	19088	1
10260	19090	1
10260	19091	1
10260	19092	1
10260	2913	2
10260	2930	3
10260	2935	1
10260	3077	1
10260	3121	2
10260	3381	1
10260	3724	1
10260	3848	1
10260	3860	1
10260	3967	1
10260	3968	1
10260	3971	1
10260	3987	1
10260	4011	1
10260	4035	1
10260	4036	2
10260	4058	1
10260	4064	2
10260	4072	1
10260	4163	1
10260	460	1
10260	4703	1
10260	5024	1
10260	5506	1
10260	5550	1
10260	5596	2
10260	6018	1
10260	7369	1
10260	7714	1
10260	7716	1
10260	7719	1
10260	7721	1
10260	7838	1
10260	7991	1
10260	8355	1
10260	8381	1
103	118	1
103	30	1
10354	10354	2
10354	277	2
10354	312	2
10354	321	2
10354	32879	2
10354	32902	2
10354	32903	2
10354	401	2
10354	8336	2
10354	8608	2
10354	9940	2
10361	938	1
10392	29108	1
1061	1888	1
11368	188	1
11368	193	2
11368	197	1
11368	29780	1
11368	36461	1
11667	124	1
11667	126	2
11667	128	2
11667	129	2
11667	130	2
11667	131	2
11667	133	2
11667	135	1
11667	136	1
11667	138	2
11667	140	2
11667	141	2
11667	146	2
11667	147	2
11667	148	2
11667	149	1
11667	150	2
11667	155	1
11667	3	2
11667	437	1
11667	457	2
