from_id	to_id	weight
U1	U17	1
U1	U25	1
U1	U59	1
U1	U73	1
U1	U97	1
U1	U130	1
U2	U3	1
U2	U4	1
U2	U18	1
U2	U20	1
U2	U28	1
U2	U70	1
U2	U127	1
U2	U137	1
U2	U141	1
U3	U19	1
U3	U20	1
U3	U29	1
U3	U32	1
U3	U68	1
U3	U70	1
U3	U72	1
U3	U137	1
U3	U141	1
U4	U19	1
U4	U20	1
U4	U32	1
U4	U72	1
U4	U73	1
U4	U137	1
U4	U141	1
U6	U6	1
U6	U9	1
U6	U13	1
U6	U14	1
U6	U16	1
U6	U27	1
U6	U48	1
U6	U50	1
U6	U65	1
U6	U67	1
U6	U76	1
U6	U78	1
U6	U107	1
U7	U11	1
U7	U12	1
U7	U25	1
U7	U75	1
U8	U114	1
U8	U128	1
U9	U13	1
U9	U48	1
U9	U50	1
U9	U57	1
U9	U67	1
U10	U17	1
U10	U21	1
U10	U38	1
U10	U51	1
U10	U59	1
U10	U96	1
U10	U103	1
U10	U122	1
U11	U11	1
U11	U12	1
U11	U17	1
U11	U23	1
U11	U25	1
U11	U26	1
U11	U38	1
U11	U57	1
U11	U75	1
U11	U76	1
U12	U25	1
U12	U26	1
U12	U33	1
U12	U38	1
U12	U57	1
U12	U61	1
U12	U75	1
U13	U13	1
U13	U27	1
U13	U48	1
U13	U50	1
U13	U57	1
U13	U67	1
U13	U75	1
U13	U76	1
U14	U14	1
U14	U16	1
U14	U23	1
U14	U27	1
U14	U65	1
U14	U73	1
U14	U74	1
U14	U107	1
U14	U123	1
U14	U137	1
U15	U15	1
U16	U16	1
U16	U51	1
U16	U65	1
U16	U74	1
U16	U107	1
U16	U109	1
U17	U21	1
U17	U25	1
U17	U26	1
U17	U33	1
U17	U38	1
U17	U40	1
U17	U41	1
U17	U42	1
U17	U44	1
U17	U56	1
U17	U59	1
U17	U61	1
U17	U71	1
U17	U84	1
U17	U96	1
U17	U97	1
U17	U103	1
U17	U118	1
U17	U125	1
U17	U126	1
U18	U18	1
U18	U19	1
U18	U20	1
U18	U28	1
U18	U29	1
U18	U32	1
U18	U70	1
U18	U137	1
U19	U20	1
U19	U32	1
U19	U55	1
U19	U70	1
U19	U72	1
U19	U73	1
U19	U141	1
U20	U28	1
U20	U32	1
U20	U55	1
U20	U68	1
U20	U70	1
U20	U72	1
U20	U73	1
U20	U137	1
U20	U141	1
U21	U25	1
U21	U38	1
U21	U59	1
U21	U71	1
U21	U84	1
U21	U118	1
U21	U122	1
U21	U132	1
U22	U31	1
U22	U39	1
U22	U82	1
U22	U122	1
U23	U23	1
U23	U51	1
U23	U69	1
U23	U73	1
U23	U92	1
U23	U107	1
U23	U109	1
U24	U88	1
U24	U92	1
U24	U113	1
U24	U122	1
U25	U26	1
U25	U40	1
U25	U41	1
U25	U56	1
U25	U59	1
U25	U118	1
U25	U122	1
U26	U26	1
U26	U41	1
U26	U42	1
U26	U56	1
U26	U59	1
U26	U118	1
U26	U122	1
U27	U27	1
U27	U52	1
U27	U65	1
U27	U79	1
U27	U92	1
U27	U113	1
U28	U32	1
U28	U70	1
U28	U72	1
U29	U32	1
U29	U66	1
U29	U68	1
U29	U74	1
U29	U107	1
U29	U137	1
U29	U141	1
U30	U30	1
U30	U72	1
U30	U137	1
U31	U39	1
U31	U82	1
U31	U121	1
U31	U122	1
U31	U127	1
U32	U32	1
U32	U51	1
U32	U66	1
U32	U68	1
U32	U70	1
U32	U137	1
U32	U141	1
U33	U33	1
U33	U38	1
U33	U44	1
U33	U57	1
U33	U58	1
U33	U59	1
U33	U67	1
U33	U75	1
U33	U76	1
U33	U93	1
U33	U104	1
U34	U122	1
U34	U124	1
U35	U35	1
U35	U82	1
U35	U122	1
U35	U124	1
U36	U36	1
U36	U44	1
U36	U54	1
U36	U65	1
U36	U77	1
U36	U107	1
U36	U122	1
U36	U123	1
U36	U127	1
U36	U151	1
U38	U59	1
U38	U73	1
U38	U75	1
U38	U76	1
U38	U101	1
U38	U107	1
U38	U118	1
U39	U39	1
U39	U79	1
U39	U82	1
U39	U92	1
U39	U121	1
U39	U122	1
U40	U41	1
U40	U42	1
U40	U59	1
U40	U61	1
U41	U59	1
U41	U61	1
U41	U122	1
U42	U42	1
U42	U47	1
U42	U57	1
U42	U60	1
U42	U61	1
U42	U96	1
U42	U105	1
U42	U122	1
U42	U125	1
U42	U126	1
U43	U124	1
U44	U47	1
U44	U48	1
U44	U78	1
U44	U84	1
U44	U89	1
U44	U91	1
U44	U96	1
U44	U100	1
U44	U102	1
U44	U103	1
U44	U104	1
U44	U107	1
U44	U111	1
U44	U120	1
U44	U122	1
U44	U126	1
U44	U150	1
U45	U79	1
U45	U113	1
U45	U122	1
U47	U101	1
U47	U111	1
U47	U122	1
U47	U128	1
U48	U50	1
U48	U57	1
U48	U67	1
U48	U76	1
U48	U91	1
U50	U57	1
U50	U67	1
U50	U76	1
U51	U51	1
U51	U54	1
U51	U66	1
U51	U68	1
U51	U69	1
U51	U73	1
U51	U74	1
U51	U107	1
U51	U122	1
U51	U123	1
U51	U127	1
U51	U151	1
U52	U65	1
U52	U75	1
U52	U92	1
U54	U66	1
U54	U69	1
U54	U73	1
U54	U74	1
U54	U78	1
U54	U107	1
U54	U120	1
U54	U122	1
U54	U123	1
U54	U151	1
U55	U70	1
U55	U72	1
U55	U137	1
U55	U141	1
U56	U59	1
U56	U61	1
U56	U122	1
U57	U57	1
U57	U67	1
U57	U75	1
U57	U76	1
U57	U98	1
U57	U107	1
U57	U122	1
U57	U126	1
U58	U80	1
U58	U95	1
U58	U103	1
U58	U117	1
U58	U120	1
U58	U122	1
U58	U125	1
U58	U127	1
U59	U61	1
U59	U71	1
U59	U91	1
U59	U96	1
U59	U97	1
U59	U100	1
U59	U102	1
U59	U105	1
U59	U106	1
U59	U125	1
U59	U126	1
U61	U97	1
U61	U118	1
U61	U125	1
U63	U122	1
U64	U114	1
U64	U122	1
U65	U74	1
U65	U75	1
U65	U107	1
U65	U122	1
U65	U137	1
U65	U151	1
U66	U68	1
U66	U74	1
U66	U122	1
U66	U127	1
U66	U137	1
U66	U141	1
U66	U150	1
