from_id	to_id	weight
U1	U93	1
U1	U133	1
U2	U19	1
U2	U20	1
U2	U70	1
U3	U18	1
U6	U36	1
U6	U48	1
U6	U66	1
U6	U107	1
U9	U13	1
U9	U48	1
U9	U50	1
U9	U57	1
U9	U67	1
U9	U76	1
U9	U147	1
U10	U17	1
U10	U21	1
U10	U25	1
U10	U26	1
U10	U44	1
U10	U61	1
U10	U71	1
U10	U73	1
U10	U96	1
U11	U75	1
U13	U13	1
U13	U48	1
U13	U50	1
U13	U57	1
U13	U67	1
U13	U147	1
U14	U27	1
U14	U65	1
U17	U33	1
U18	U18	1
U18	U19	1
U18	U20	1
U18	U28	1
U18	U32	1
U19	U20	1
U19	U28	1
U19	U66	1
U19	U70	1
U20	U28	1
U20	U66	1
U20	U70	1
U20	U141	1
U22	U49	1
U22	U92	1
U24	U34	1
U24	U49	1
U24	U88	1
U24	U113	1
U24	U124	1
U24	U135	1
U24	U148	1
U27	U27	1
U27	U48	1
U27	U52	1
U27	U107	1
U27	U147	1
U28	U28	1
U28	U141	1
U29	U68	1
U31	U82	1
U32	U73	1
U33	U57	1
U33	U75	1
U33	U76	1
U33	U142	1
U34	U49	1
U34	U124	1
U35	U49	1
U35	U82	1
U36	U44	1
U36	U78	1
U36	U129	1
U38	U57	1
U38	U73	1
U38	U75	1
U39	U49	1
U39	U83	1
U39	U92	1
U39	U132	1
U40	U59	1
U42	U60	1
U42	U126	1
U43	U49	1
U43	U82	1
U44	U54	1
U44	U58	1
U44	U78	1
U44	U91	1
U44	U96	1
U44	U100	1
U44	U101	1
U44	U103	1
U44	U104	1
U44	U111	1
U44	U126	1
U44	U150	1
U45	U78	1
U45	U92	1
U47	U63	1
U47	U94	1
U47	U96	1
U47	U110	1
U48	U50	1
U48	U67	1
U49	U73	1
U49	U82	1
U49	U88	1
U49	U118	1
U49	U119	1
U50	U57	1
U50	U67	1
U50	U147	1
U52	U52	1
U52	U76	1
U52	U135	1
U52	U136	1
U53	U54	1
U53	U77	1
U53	U78	1
U53	U92	1
U53	U101	1
U53	U118	1
U53	U123	1
U54	U78	1
U54	U107	1
U54	U109	1
U54	U150	1
U56	U105	1
U57	U57	1
U57	U60	1
U57	U67	1
U57	U75	1
U57	U76	1
U57	U126	1
U57	U136	1
U58	U103	1
U58	U107	1
U59	U118	1
U60	U126	1
U61	U125	1
U63	U96	1
U63	U114	1
U64	U126	1
U65	U74	1
U65	U107	1
U66	U68	1
U66	U70	1
U66	U141	1
U67	U80	1
U67	U147	1
U68	U92	1
U68	U141	1
U69	U73	1
U69	U107	1
U69	U151	1
U70	U70	1
U70	U141	1
U73	U73	1
U73	U137	1
U73	U141	1
U74	U127	1
U74	U129	1
U74	U137	1
U75	U75	1
U75	U76	1
U75	U117	1
U76	U136	1
U76	U142	1
U77	U90	1
U77	U101	1
U78	U107	1
U79	U92	1
U80	U80	1
U81	U114	1
U83	U92	1
U84	U107	1
U84	U126	1
U85	U86	1
U85	U135	1
U85	U143	1
U86	U87	1
U86	U115	1
U86	U130	1
U86	U133	1
U86	U135	1
U87	U133	1
U87	U135	1
U91	U100	1
U91	U111	1
U92	U107	1
U92	U109	1
U92	U118	1
U92	U122	1
U92	U126	1
U92	U132	1
U93	U133	1
U95	U142	1
U96	U114	1
U96	U128	1
U97	U133	1
U98	U126	1
U98	U142	1
U100	U100	1
U100	U102	1
U100	U104	1
U100	U111	1
U100	U128	1
U102	U111	1
U105	U112	1
U105	U125	1
U105	U128	1
U106	U126	1
U107	U122	1
U107	U150	1
U109	U109	1
U109	U129	1
U110	U114	1
U112	U128	1
U114	U114	1
U114	U128	1
U115	U135	1
U130	U133	1
U132	U133	1
U136	U142	1
