from_id	to_id	weight
U1	U17	1
U1	U59	1
U1	U73	1
U2	U4	1
U2	U20	1
U2	U28	1
U2	U70	1
U3	U4	1
U3	U20	1
U3	U29	1
U3	U68	1
U3	U141	1
U4	U6	1
U4	U19	1
U4	U20	1
U4	U32	1
U4	U70	1
U4	U72	1
U4	U141	1
U5	U27	1
U6	U6	1
U6	U9	1
U6	U13	1
U6	U27	1
U6	U48	1
U6	U50	1
U6	U65	1
U6	U67	1
U6	U107	1
U6	U122	1
U7	U11	1
U7	U12	1
U7	U25	1
U7	U57	1
U7	U75	1
U7	U76	1
U9	U13	1
U9	U48	1
U9	U50	1
U9	U57	1
U9	U67	1
U10	U17	1
U10	U21	1
U10	U38	1
U10	U71	1
U10	U73	1
U10	U96	1
U10	U107	1
U11	U12	1
U11	U38	1
U11	U75	1
U11	U107	1
U12	U25	1
U12	U38	1
U12	U75	1
U12	U107	1
U13	U27	1
U13	U33	1
U13	U48	1
U13	U50	1
U13	U57	1
U13	U67	1
U14	U16	1
U14	U23	1
U14	U27	1
U14	U51	1
U14	U65	1
U14	U69	1
U14	U73	1
U14	U74	1
U16	U51	1
U16	U65	1
U16	U74	1
U16	U107	1
U16	U127	1
U17	U21	1
U17	U25	1
U17	U26	1
U17	U33	1
U17	U38	1
U17	U40	1
U17	U41	1
U17	U42	1
U17	U56	1
U17	U59	1
U17	U61	1
U17	U71	1
U17	U97	1
U17	U107	1
U17	U118	1
U17	U125	1
U17	U132	1
U18	U18	1
U18	U19	1
U18	U20	1
U18	U28	1
U18	U32	1
U18	U70	1
U18	U137	1
U18	U141	1
U19	U20	1
U19	U28	1
U19	U29	1
U19	U55	1
U19	U70	1
U19	U72	1
U19	U137	1
U19	U141	1
U20	U28	1
U20	U29	1
U20	U55	1
U20	U68	1
U20	U70	1
U20	U72	1
U20	U137	1
U20	U141	1
U21	U71	1
U21	U107	1
U21	U109	1
U21	U118	1
U22	U31	1
U23	U27	1
U23	U49	1
U23	U51	1
U23	U69	1
U23	U73	1
U23	U92	1
U23	U107	1
U24	U79	1
U24	U88	1
U24	U92	1
U24	U108	1
U24	U113	1
U24	U148	1
U25	U59	1
U26	U42	1
U26	U56	1
U26	U118	1
U27	U27	1
U27	U52	1
U27	U65	1
U28	U28	1
U28	U32	1
U28	U70	1
U28	U141	1
U29	U32	1
U29	U66	1
U29	U68	1
U29	U70	1
U29	U137	1
U29	U141	1
U31	U124	1
U32	U32	1
U32	U137	1
U33	U38	1
U33	U44	1
U33	U56	1
U33	U57	1
U33	U67	1
U33	U73	1
U33	U76	1
U33	U91	1
U34	U35	1
U34	U124	1
U35	U35	1
U35	U43	1
U35	U82	1
U35	U124	1
U36	U44	1
U36	U51	1
U36	U54	1
U36	U107	1
U36	U109	1
U36	U123	1
U38	U38	1
U38	U57	1
U38	U73	1
