from_id	to_id	weight
U154	U165	1
U154	U159	1
U154	U165	1
U155	U168	1
U150	U156	1
U174	U175	1
U171	U172	1
U78	U111	1
U151	U165	1
U45	U62	1
U152	U165	1
U159	U175	1
U45	U62	1
U164	U174	1
U157	U159	1
U45	U62	1
U164	U174	1
U152	U165	1
U45	U62	1
U150	U158	1
U164	U174	1
U24	U75	1
U152	U165	1
U152	U165	1
U150	U158	1
U45	U62	1
U164	U174	1
U152	U165	1
U164	U174	1
U164	U174	1
U63	U71	1
U9	U71	1
U31	U34	1
U63	U71	1
U164	U174	1
U43	U72	1
U63	U71	1
U43	U72	1
U164	U174	1
U43	U72	1
U24	U75	1
U164	U174	1
U43	U72	1
U164	U174	1
U43	U72	1
U43	U72	1
U9	U22	1
U63	U71	1
U43	U72	1
U63	U71	1
U31	U34	1
U43	U72	1
U63	U71	1
U43	U72	1
U9	U22	1
U63	U71	1
U43	U72	1
U9	U22	1
U63	U71	1
U164	U174	1
U43	U72	1
U63	U71	1
U164	U174	1
U43	U72	1
U63	U71	1
U164	U174	1
U164	U174	1
U63	U71	1
U63	U71	1
U63	U71	1
U63	U71	1
U43	U72	1
U63	U71	1
U63	U71	1
U63	U71	1
U63	U71	1
U63	U71	1
U164	U174	1
U63	U71	1
U63	U71	1
U164	U174	1
U63	U71	1
U63	U71	1
U63	U71	1
U63	U71	1
U63	U71	1
U43	U72	1
U63	U71	1
U43	U72	1
U63	U71	1
U63	U71	1
U63	U71	1
U31	U34	1
U164	U174	1
U63	U71	1
U31	U34	1
U63	U71	1
U63	U71	1
U63	U71	1
U63	U71	1
U165	U172	1
U43	U72	1
U63	U71	1
U165	U172	1
U43	U72	1
U165	U172	1
U43	U72	1
U42	U48	1
U63	U71	1
U43	U72	1
U63	U71	1
U63	U71	1
U165	U172	1
U43	U72	1
U63	U71	1
U43	U72	1
U63	U71	1
U63	U71	1
U43	U72	1
U150	U158	1
U15	U48	1
U15	U48	1
U12	U46	1
U43	U72	1
U43	U72	1
U46	U75	1
U71	U75	1
U43	U72	1
U12	U75	1
U9	U46	1
U9	U22	1
U43	U72	1
U154	U175	1
U43	U72	1
U15	U48	1
U43	U72	1
U12	U46	1
U9	U46	1
U15	U48	1
U12	U46	1
U12	U46	1
U150	U158	1
U12	U46	1
U43	U72	1
U9	U46	1
U43	U72	1
U150	U158	1
U24	U75	1
U154	U175	1
U31	U34	1
U24	U75	1
U24	U75	1
U9	U46	1
U24	U75	1
U150	U158	1
U43	U72	1
U42	U48	1
U24	U75	1
U150	U158	1
U24	U75	1
U12	U46	1
U164	U174	1
U43	U72	1
U24	U75	1
U43	U72	1
U43	U72	1
U12	U46	1
U24	U75	1
U42	U48	1
U154	U175	1
U12	U46	1
U24	U75	1
U42	U48	1
U12	U46	1
U41	U72	1
U24	U75	1
U159	U175	1
U154	U175	1
U43	U72	1
U42	U48	1
U12	U46	1
U24	U75	1
U159	U163	1
U159	U175	1
U43	U72	1
U24	U75	1
U43	U72	1
U157	U159	1
U153	U169	1
U164	U174	1
U43	U72	1
U154	U175	1
U12	U46	1
U153	U169	1
U42	U48	1
U43	U72	1
U42	U48	1
U154	U175	1
U24	U75	1
U42	U48	1
U164	U174	1
U24	U75	1
U157	U159	1
U42	U48	1
U161	U169	1
U156	U170	1
U24	U75	1
U161	U169	1
U156	U170	1
U63	U71	1
U24	U75	1
U42	U48	1
U161	U169	1
U24	U75	1
U42	U48	1
U24	U75	1
U42	U48	1
U164	U174	1
U24	U75	1
U164	U174	1
U24	U75	1
