from_id	to_id	weight
U7	U444	1
U129	U545	1
U93	U334	1
U109	U9	1
U13	U902	1
U7	U6	1
U31	U138	1
U7	U1339	1
U337	U35	1
U334	U93	1
U710	U47	1
U384	U47	1
U115	U1010	1
U138	U31	1
U47	U710	1
U47	U384	1
U3	U132	1
U93	U666	1
U93	U191	1
U115	U116	1
U666	U93	1
U48	U1854	1
U766	U35	1
U195	U35	1
U261	U1926	1
U472	U35	1
U519	U35	1
U1557	U49	1
U48	U97	1
U48	U352	1
U1535	U1259	1
U48	U138	1
U321	U77	1
U7	U1202	1
U1020	U16	1
U35	U472	1
U51	U306	1
U97	U48	1
U185	U334	1
U138	U16	1
U894	U16	1
U264	U16	1
U983	U16	1
U644	U16	1
U133	U815	1
U898	U70	1
U1013	U334	1
U133	U633	1
U133	U481	1
U133	U1618	1
U133	U404	1
U334	U1013	1
U133	U107	1
U133	U894	1
U145	U284	1
U155	U183	1
U280	U16	1
U1059	U16	1
U1339	U7	1
U35	U1766	1
U35	U519	1
U133	U773	1
U787	U133	1
U186	U133	1
U35	U337	1
U894	U133	1
U133	U787	1
U334	U54	1
U481	U54	1
U35	U31	1
U1618	U133	1
U481	U133	1
U633	U133	1
U35	U195	1
U815	U133	1
U35	U766	1
U260	U54	1
U1854	U48	1
U334	U185	1
U1202	U7	1
U305	U1324	1
U1013	U8	1
U12	U8	1
U1324	U305	1
U450	U291	1
U654	U16	1
U678	U376	1
U481	U376	1
U1010	U115	1
U793	U376	1
U3	U284	1
U545	U129	1
U376	U481	1
U376	U678	1
U376	U793	1
U352	U48	1
U7	U573	1
U82	U16	1
U1715	U16	1
U1605	U8	1
U215	U7	1
U24	U1578	1
U19	U149	1
U1840	U16	1
U787	U16	1
U54	U1163	1
U54	U334	1
U54	U260	1
U8	U1605	1
U232	U246	1
U246	U232	1
U149	U19	1
U7	U292	1
U1233	U16	1
U902	U16	1
U54	U481	1
U215	U434	1
U902	U10	1
U334	U23	1
U75	U2	1
U1013	U472	1
U138	U6	1
U1840	U39	1
U138	U706	1
U190	U2	1
U227	U10	1
U894	U472	1
U138	U334	1
U138	U246	1
U246	U138	1
U10	U1324	1
U10	U334	1
U10	U793	1
U19	U186	1
U48	U2	1
U23	U334	1
U25	U27	1
U10	U710	1
U10	U1120	1
U10	U97	1
U263	U5	1
U2	U190	1
U293	U171	1
U171	U293	1
U894	U127	1
U127	U894	1
U10	U519	1
U12	U6	1
U16	U1020	1
U139	U334	1
U95	U2	1
U334	U139	1
U72	U23	1
U205	U21	1
U12	U280	1
U472	U894	1
U12	U139	1
U12	U335	1
U364	U21	1
U10	U254	1
U12	U376	1
U162	U400	1
U472	U1013	1
U1572	U472	1
U19	U6	1
U16	U1715	1
U16	U82	1
U16	U787	1
U16	U1840	1
U16	U69	1
U16	U644	1
U16	U264	1
U1	U1314	1
U1	U1059	1
U1	U1038	1
U1324	U10	1
U1324	U2	1
U12	U334	1
U31	U2	1
U991	U2	1
U983	U23	1
U1181	U23	1
U109	U334	1
U117	U97	1
U185	U97	1
U334	U109	1
U254	U10	1
U129	U109	1
U97	U109	1
U666	U109	1
U88	U2	1
U472	U97	1
U543	U97	1
U771	U109	1
U128	U109	1
U185	U109	1
U109	U386	1
U450	U10	1
U109	U19	1
U109	U6	1
U1377	U10	1
U109	U129	1
U139	U10	1
U109	U185	1
U109	U97	1
U109	U666	1
U894	U10	1
U109	U190	1
U109	U771	1
U109	U128	1
U109	U201	1
U633	U97	1
U1623	U10	1
U891	U23	1
U190	U109	1
U109	U2	1
U201	U109	1
U97	U633	1
U251	U2	1
U72	U109	1
U215	U302	1
U205	U6	1
U138	U72	1
U22	U1131	1
U109	U72	1
U84	U15	1
U25	U11	1
U22	U400	1
U22	U93	1
U22	U39	1
U251	U19	1
U186	U19	1
U519	U2	1
U185	U2	1
U10	U8	1
U386	U109	1
U39	U22	1
U931	U228	1
U97	U140	1
U228	U931	1
U29	U2	1
U1073	U1800	1
U1800	U1073	1
U773	U2	1
U360	U2	1
U1131	U22	1
U97	U117	1
U97	U185	1
U97	U472	1
U97	U543	1
U97	U254	1
U93	U22	1
U254	U97	1
U10	U1623	1
U1202	U23	1
U23	U983	1
U191	U140	1
U25	U20	1
U23	U891	1
U160	U6	1
U902	U13	1
U188	U444	1
U188	U393	1
U160	U32	1
U678	U337	1
U2	U251	1
U23	U1181	1
U1500	U1	1
U1	U3	1
U389	U1800	1
U389	U450	1
U234	U77	1
U1020	U13	1
U710	U340	1
U20	U13	1
U16	U983	1
U1342	U413	1
U337	U678	1
U1059	U280	1
U1	U898	1
U25	U36	1
U62	U1013	1
U898	U1	1
U389	U543	1
U1765	U280	1
U649	U946	1
U633	U1073	1
U1073	U633	1
U25	U37	1
U2	U773	1
U773	U260	1
U23	U1202	1
U188	U36	1
U260	U36	1
U340	U710	1
U174	U1	1
U1314	U1	1
U260	U773	1
U293	U812	1
U25	U188	1
U812	U293	1
U1605	U13	1
U25	U1670	1
U393	U188	1
U1013	U62	1
U1038	U1	1
U1233	U1	1
U25	U35	1
U21	U205	1
U201	U376	1
U444	U188	1
U214	U310	1
U310	U214	1
U20	U97	1
U97	U20	1
U46	U20	1
U188	U25	1
U450	U23	1
U280	U1765	1
U177	U451	1
U2	U29	1
U1120	U10	1
U16	U1059	1
U12	U25	1
U16	U1233	1
U16	U138	1
U793	U10	1
U633	U10	1
U107	U205	1
U107	U1988	1
U2	U109	1
U280	U1059	1
U188	U12	1
U607	U451	1
U16	U894	1
U10	U902	1
U2	U88	1
U472	U1572	1
U280	U12	1
U139	U12	1
U97	U10	1
U335	U12	1
U376	U12	1
U710	U10	1
U2	U360	1
U10	U894	1
U10	U227	1
U10	U88	1
U10	U1377	1
U2	U991	1
U2	U519	1
U481	U1314	1
U425	U75	1
U35	U25	1
U2	U1324	1
U1010	U177	1
U69	U227	1
U543	U389	1
U28	U620	1
U472	U10	1
U450	U389	1
U36	U25	1
U1800	U389	1
U177	U1010	1
U20	U25	1
U2	U334	1
U2	U95	1
U1	U450	1
U23	U72	1
U16	U654	1
U1314	U481	1
U16	U902	1
U126	U1120	1
U519	U10	1
U1120	U126	1
U23	U450	1
U133	U171	1
U994	U23	1
U133	U1617	1
U2	U364	1
U1053	U160	1
U133	U386	1
U128	U23	1
U133	U244	1
U2	U815	1
U29	U6	1
U2	U418	1
U2	U10	1
U133	U310	1
U815	U2	1
U364	U2	1
U337	U2	1
U133	U23	1
U773	U133	1
U21	U386	1
U337	U133	1
U1617	U133	1
U386	U21	1
U310	U133	1
U244	U133	1
U404	U133	1
U2	U390	1
U386	U133	1
U171	U133	1
U773	U21	1
U180	U77	1
U133	U1131	1
U1562	U23	1
U8	U335	1
U133	U337	1
U2	U450	1
U39	U2	1
U66	U209	1
U2	U267	1
U994	U2	1
U450	U2	1
U390	U2	1
U19	U37	1
U148	U305	1
U89	U154	1
U37	U284	1
U8	U1131	1
U8	U337	1
U8	U338	1
U227	U35	1
U821	U540	1
U23	U35	1
U450	U355	1
U23	U994	1
U23	U128	1
U128	U156	1
U126	U156	1
U20	U6	1
U156	U128	1
U1	U1588	1
U1	U267	1
U355	U450	1
U376	U3	1
U303	U411	1
U156	U126	1
U558	U1532	1
U1532	U558	1
U263	U12	1
U1	U1216	1
U1	U1742	1
U236	U1113	1
U418	U48	1
U244	U48	1
U12	U267	1
U12	U386	1
U48	U271	1
U12	U240	1
U300	U12	1
U287	U12	1
U160	U16	1
U386	U12	1
U267	U12	1
U831	U3	1
U1	U9	1
U710	U3	1
U9	U1	1
U3	U1	1
U3	U418	1
U450	U1	1
U66	U62	1
U25	U386	1
U70	U1	1
U1256	U213	1
U3	U376	1
U94	U1731	1
U3	U710	1
U213	U1256	1
U213	U219	1
U3	U130	1
U1731	U94	1
U3	U6	1
U1	U390	1
U162	U1	1
U1716	U150	1
U499	U16	1
U267	U1	1
U1216	U1	1
U201	U1	1
U321	U129	1
U390	U1	1
U48	U244	1
U439	U1	1
U1010	U1	1
U129	U321	1
U3	U23	1
U335	U271	1
U25	U109	1
U271	U335	1
U1588	U1	1
U284	U37	1
U1	U340	1
U1	U213	1
U300	U6	1
U339	U6	1
U353	U6	1
U15	U16	1
U287	U6	1
U35	U16	1
U300	U205	1
U77	U6	1
U529	U82	1
U337	U82	1
U1021	U82	1
U267	U82	1
U418	U82	1
U82	U529	1
U1276	U16	1
U89	U6	1
U223	U6	1
U339	U205	1
U310	U37	1
U140	U97	1
U287	U205	1
U1454	U97	1
U141	U97	1
U1020	U97	1
U219	U1208	1
U219	U450	1
U450	U219	1
U386	U1750	1
U1750	U386	1
U353	U205	1
U97	U1454	1
U97	U141	1
U97	U1020	1
U23	U1562	1
U82	U337	1
U23	U133	1
U82	U1021	1
U1443	U1756	1
U821	U286	1
U9	U12	1
U286	U821	1
U351	U821	1
U9	U130	1
U9	U111	1
U138	U577	1
U577	U138	1
U1	U1233	1
U1	U201	1
U1756	U1443	1
U821	U351	1
U1229	U727	1
U82	U267	1
U82	U418	1
U28	U5	1
U529	U111	1
U111	U529	1
U1	U1720	1
U418	U1233	1
U111	U9	1
U1233	U418	1
U244	U132	1
U132	U244	1
U494	U1737	1
U1737	U494	1
U77	U89	1
U353	U89	1
U39	U418	1
U39	U927	1
U35	U629	1
U39	U195	1
U39	U633	1
U35	U494	1
U35	U499	1
U3	U7	1
U364	U821	1
U39	U376	1
U35	U115	1
U16	U15	1
U10	U156	1
U10	U1208	1
U28	U30	1
U23	U7	1
U39	U133	1
U39	U82	1
U39	U318	1
U39	U267	1
U39	U310	1
U35	U227	1
U35	U927	1
U35	U1721	1
U35	U267	1
U35	U88	1
U10	U337	1
U35	U126	1
U310	U39	1
U10	U609	1
U10	U109	1
U10	U95	1
U10	U126	1
U35	U171	1
U10	U927	1
U573	U7	1
U39	U128	1
U35	U450	1
U10	U1443	1
U35	U244	1
U267	U39	1
U264	U63	1
U267	U337	1
U267	U1737	1
U10	U994	1
U84	U72	1
U766	U376	1
U219	U376	1
U84	U386	1
U10	U633	1
U10	U125	1
U376	U766	1
U376	U219	1
U15	U494	1
U219	U72	1
U267	U1723	1
U128	U39	1
U386	U84	1
U1039	U1533	1
U1533	U1039	1
U287	U89	1
U418	U39	1
U300	U7	1
U339	U7	1
U353	U7	1
U287	U7	1
U318	U39	1
U77	U7	1
U195	U39	1
U51	U183	1
U1216	U516	1
U63	U264	1
U376	U39	1
U1723	U267	1
U337	U267	1
U1737	U267	1
U927	U39	1
U35	U1731	1
U35	U213	1
U35	U319	1
U35	U1216	1
U13	U865	1
U13	U529	1
U13	U317	1
U418	U565	1
U1276	U565	1
U1721	U565	1
U565	U418	1
U565	U1721	1
U565	U1276	1
U319	U35	1
U260	U666	1
U666	U260	1
U450	U35	1
U115	U376	1
U35	U111	1
U213	U35	1
U115	U35	1
U267	U280	1
U927	U35	1
U267	U35	1
U88	U35	1
U126	U35	1
U1129	U577	1
U13	U20	1
U577	U1129	1
U629	U35	1
U115	U1217	1
U494	U35	1
U1731	U35	1
U280	U418	1
U280	U787	1
U499	U35	1
U280	U267	1
U418	U280	1
U787	U280	1
U244	U35	1
U115	U1240	1
U1721	U35	1
U28	U651	1
U28	U190	1
U111	U35	1
U16	U1276	1
U160	U13	1
U54	U6	1
U54	U418	1
U16	U247	1
U16	U523	1
U16	U188	1
U16	U942	1
U16	U94	1
U825	U1229	1
U1229	U825	1
U16	U577	1
U72	U219	1
U35	U891	1
U16	U160	1
U891	U35	1
U1562	U13	1
U529	U13	1
U303	U13	1
U1766	U35	1
U633	U418	1
U651	U28	1
U190	U28	1
U310	U13	1
U116	U115	1
U35	U577	1
U418	U337	1
U1276	U337	1
U272	U437	1
U337	U418	1
U28	U89	1
U337	U1276	1
U317	U13	1
U376	U115	1
U82	U39	1
U494	U15	1
U46	U6	1
U31	U577	1
U1634	U468	1
U609	U10	1
U251	U40	1
U11	U396	1
U1196	U622	1
U213	U10	1
U188	U450	1
U13	U310	1
U927	U10	1
U126	U10	1
U14	U4	1
U109	U10	1
U337	U10	1
U115	U31	1
U3	U831	1
U153	U125	1
U338	U8	1
U219	U31	1
U188	U821	1
U577	U31	1
U321	U8	1
U335	U8	1
U128	U710	1
U1443	U10	1
U31	U219	1
U31	U115	1
U77	U19	1
U19	U287	1
U138	U10	1
U337	U8	1
U994	U10	1
U19	U353	1
U1208	U10	1
U376	U109	1
U128	U543	1
U95	U10	1
U46	U89	1
U19	U339	1
U46	U133	1
U1229	U564	1
U300	U19	1
U7	U77	1
U19	U300	1
U128	U244	1
U450	U640	1
U339	U19	1
U287	U19	1
U640	U450	1
U128	U577	1
U468	U1634	1
U156	U10	1
U439	U128	1
U133	U46	1
U109	U184	1
U1053	U8	1
U89	U300	1
U577	U128	1
U125	U153	1
U29	U8	1
U244	U128	1
U247	U16	1
U244	U644	1
U244	U1492	1
U523	U16	1
U188	U16	1
U942	U16	1
U577	U16	1
U184	U109	1
U1701	U109	1
U710	U109	1
U40	U6	1
U339	U89	1
U251	U310	1
U7	U23	1
U318	U310	1
U337	U310	1
U310	U318	1
U310	U337	1
U94	U16	1
U310	U1053	1
U529	U109	1
U300	U89	1
U89	U339	1
U89	U694	1
U89	U287	1
U109	U1701	1
U109	U710	1
U23	U8	1
U450	U188	1
U109	U529	1
U821	U188	1
U40	U251	1
U109	U633	1
U109	U376	1
U35	U23	1
U644	U244	1
U109	U45	1
U1131	U8	1
U543	U128	1
U1492	U244	1
U95	U126	1
U793	U205	1
U1756	U1039	1
U126	U95	1
U710	U128	1
U1039	U1756	1
U82	U35	1
U569	U35	1
U1129	U35	1
U390	U35	1
U66	U29	1
U577	U35	1
U48	U351	1
U111	U29	1
U48	U412	1
U138	U29	1
U48	U29	1
U966	U29	1
U29	U111	1
U1216	U35	1
U37	U1131	1
U25	U236	1
U48	U418	1
