from_id	to_id	weight
U154	U5	1
U408	U27	1
U18	U65	1
U36	U65	1
U312	U89	1
U168	U2025	1
U1593	U459	1
U467	U65	1
U65	U41	1
U103	U65	1
U459	U647	1
U1122	U988	1
U42	U168	1
U1870	U67	1
U168	U752	1
U988	U1122	1
U391	U997	1
U459	U344	1
U1749	U27	1
U459	U1874	1
U1275	U459	1
U18	U136	1
U18	U41	1
U18	U222	1
U752	U1479	1
U647	U459	1
U344	U459	1
U18	U128	1
U1128	U459	1
U96	U541	1
U1874	U459	1
U459	U1128	1
U51	U96	1
U757	U94	1
U51	U988	1
U51	U1122	1
U41	U43	1
U391	U1699	1
U32	U424	1
U1479	U752	1
U18	U95	1
U122	U65	1
U14	U128	1
U18	U103	1
U80	U27	1
U1517	U69	1
U3	U27	1
U1479	U69	1
U1811	U32	1
U32	U1811	1
U128	U27	1
U1025	U27	1
U997	U27	1
U1319	U156	1
U161	U918	1
U96	U1517	1
U110	U81	1
U14	U41	1
U3	U94	1
U96	U1837	1
U14	U222	1
U122	U1	1
U1178	U46	1
U3	U62	1
U42	U51	1
U1178	U701	1
U33	U14	1
U41	U81	1
U1400	U1	1
U14	U81	1
U1870	U27	1
U1773	U27	1
U905	U1	1
U4	U65	1
U997	U391	1
U701	U1178	1
U424	U27	1
U647	U27	1
U1095	U27	1
U1699	U27	1
U122	U69	1
U1699	U391	1
U161	U729	1
U79	U65	1
U79	U27	1
U168	U65	1
U95	U27	1
U42	U1400	1
U459	U1275	1
U65	U27	1
U33	U5	1
U65	U168	1
U1744	U14	1
U222	U3	1
U62	U3	1
U65	U79	1
U65	U122	1
U65	U36	1
U200	U41	1
U65	U467	1
U143	U91	1
U305	U14	1
U905	U70	1
U205	U679	1
U59	U70	1
U41	U14	1
U693	U14	1
U1365	U14	1
U364	U41	1
U154	U14	1
U467	U459	1
U67	U42	1
U168	U42	1
U997	U32	1
U15	U14	1
U71	U14	1
U122	U344	1
U94	U41	1
U1785	U41	1
U752	U168	1
U757	U168	1
U1811	U14	1
U70	U27	1
U757	U14	1
U1376	U14	1
U80	U14	1
U27	U3	1
U1128	U14	1
U1744	U27	1
U817	U168	1
U5	U59	1
U65	U103	1
U200	U701	1
U702	U1049	1
U5	U154	1
U1049	U702	1
U391	U41	1
U9	U344	1
U1660	U41	1
U2025	U168	1
U36	U41	1
U1665	U27	1
U161	U757	1
U350	U91	1
U1178	U1	1
U595	U27	1
U704	U27	1
U1341	U27	1
U1659	U27	1
U1365	U27	1
U777	U27	1
U1122	U27	1
U168	U817	1
U702	U3	1
U168	U757	1
U42	U1844	1
U103	U27	1
U42	U567	1
U18	U1319	1
U18	U1660	1
U18	U80	1
U988	U27	1
U18	U192	1
U41	U65	1
U41	U774	1
U41	U1660	1
U96	U51	1
U1122	U51	1
U18	U5	1
U41	U391	1
U905	U27	1
U1275	U27	1
U67	U1870	1
U128	U14	1
U41	U364	1
U693	U467	1
U70	U59	1
U70	U905	1
U1	U1659	1
U1	U122	1
U154	U918	1
U59	U5	1
U4	U729	1
U4	U94	1
U41	U1128	1
U41	U161	1
U497	U25	1
U4	U69	1
U4	U682	1
U424	U25	1
U41	U200	1
U89	U312	1
U1788	U25	1
U79	U25	1
U1593	U27	1
U59	U27	1
U507	U1167	1
U161	U41	1
U1128	U41	1
U41	U94	1
U41	U1785	1
U459	U222	1
U27	U65	1
U757	U161	1
U80	U12	1
U71	U12	1
U344	U12	1
U145	U222	1
U686	U136	1
