from_id	to_id	weight
U600	U465	1
U1078	U465	1
U632	U174	1
U955	U86	1
U302	U166	1
U498	U1475	1
U34	U224	1
U86	U142	1
U196	U518	1
U43	U46	1
U210	U86	1
U1028	U86	1
U1115	U571	1
U1508	U377	1
U180	U557	1
U593	U86	1
U1425	U86	1
U86	U1494	1
U131	U1091	1
U9	U104	1
U74	U86	1
U86	U311	1
U358	U377	1
U86	U530	1
U416	U358	1
U342	U485	1
U187	U1329	1
U416	U210	1
U131	U46	1
U86	U34	1
U86	U299	1
U1644	U679	1
U377	U358	1
U342	U34	1
U377	U587	1
U377	U1369	1
U204	U547	1
U510	U921	1
U478	U224	1
U225	U447	1
U613	U224	1
U196	U652	1
U86	U354	1
U9	U428	1
U447	U323	1
U204	U377	1
U9	U936	1
U187	U1149	1
U587	U377	1
U1475	U498	1
U34	U679	1
U294	U483	1
U314	U571	1
U204	U531	1
U9	U1851	1
U540	U86	1
U921	U510	1
U86	U70	1
U483	U294	1
U86	U1996	1
U323	U447	1
U799	U86	1
U131	U498	1
U342	U540	1
U447	U225	1
U131	U314	1
U705	U294	1
U131	U395	1
U1758	U86	1
U196	U892	1
U1369	U377	1
U294	U705	1
U1147	U934	1
U86	U758	1
U9	U699	1
U9	U342	1
U9	U725	1
U1144	U86	1
U9	U65	1
U178	U86	1
U921	U224	1
U34	U86	1
U453	U86	1
U758	U86	1
U180	U976	1
U1828	U1384	1
U46	U1015	1
U9	U1639	1
U799	U564	1
U1996	U86	1
U268	U86	1
U354	U86	1
U87	U86	1
U488	U86	1
U530	U86	1
U174	U632	1
U1379	U224	1
U1384	U1828	1
U679	U1644	1
U1886	U86	1
U107	U86	1
U70	U86	1
U9	U595	1
U9	U1032	1
U131	U465	1
U829	U86	1
U672	U86	1
U728	U2016	1
U1494	U86	1
U142	U86	1
U700	U86	1
U1971	U86	1
U166	U86	1
U679	U1921	1
U679	U290	1
U1110	U86	1
U600	U473	1
U9	U34	1
U637	U86	1
U679	U34	1
U473	U600	1
U679	U473	1
U728	U1425	1
U299	U86	1
U34	U419	1
U9	U70	1
U854	U86	1
U382	U410	1
U9	U96	1
U9	U579	1
U9	U107	1
U9	U143	1
U256	U344	1
U382	U86	1
U920	U86	1
U547	U86	1
U1083	U86	1
U1042	U86	1
U1499	U86	1
U583	U86	1
U1425	U728	1
U2016	U728	1
U667	U679	1
U667	U224	1
U311	U86	1
U1032	U9	1
U1725	U166	1
U465	U1078	1
U225	U899	1
U225	U661	1
U540	U342	1
U34	U342	1
U699	U9	1
U342	U9	1
U86	U488	1
U725	U9	1
U65	U9	1
U473	U679	1
U86	U87	1
U465	U600	1
U595	U9	1
U86	U672	1
U86	U955	1
U344	U465	1
U86	U1042	1
U86	U453	1
U661	U166	1
U571	U1115	1
U86	U1499	1
U915	U166	1
U86	U166	1
U86	U1971	1
U354	U3	1
U591	U431	1
U131	U3	1
U344	U3	1
U86	U854	1
U485	U342	1
U210	U3	1
U1639	U9	1
U34	U9	1
U934	U1147	1
U377	U204	1
U86	U593	1
U86	U583	1
U86	U1886	1
U131	U791	1
U344	U256	1
U86	U1425	1
U564	U799	1
U86	U1083	1
U279	U224	1
U290	U679	1
U1921	U679	1
U410	U382	1
U86	U74	1
U715	U204	1
U86	U178	1
U96	U9	1
U86	U210	1
U86	U1028	1
U86	U1758	1
U431	U591	1
U899	U225	1
U579	U9	1
U131	U143	1
U661	U225	1
U196	U500	1
U196	U1054	1
U531	U204	1
U143	U9	1
U104	U9	1
U196	U1906	1
U465	U344	1
U86	U540	1
U86	U799	1
U56	U3	1
U173	U5	1
U915	U299	1
U1151	U740	1
U816	U740	1
U1735	U740	1
U1294	U740	1
U740	U1151	1
U740	U816	1
U590	U915	1
U740	U1735	1
U690	U328	1
U34	U328	1
U488	U328	1
U1770	U328	1
U1359	U328	1
U328	U34	1
U740	U1294	1
U358	U1474	1
U590	U1412	1
U90	U142	1
U1901	U566	1
U566	U1901	1
U760	U435	1
U435	U760	1
U1683	U785	1
U785	U1683	1
U1796	U590	1
U1499	U590	1
U1412	U590	1
U915	U590	1
U590	U1419	1
U590	U1796	1
U590	U1499	1
