154	165
154	159
154	165
155	168
150	156
174	175
171	172
78	111
151	165
45	62
152	165
159	175
45	62
164	174
157	159
45	62
164	174
152	165
45	62
150	158
164	174
24	75
152	165
152	165
150	158
45	62
164	174
152	165
164	174
164	174
63	71
9	71
31	34
63	71
164	174
43	72
63	71
43	72
164	174
43	72
24	75
164	174
43	72
164	174
43	72
43	72
9	22
63	71
43	72
63	71
31	34
43	72
63	71
43	72
9	22
63	71
43	72
9	22
63	71
164	174
43	72
63	71
164	174
43	72
63	71
164	174
164	174
63	71
63	71
63	71
63	71
43	72
63	71
63	71
63	71
63	71
63	71
164	174
63	71
63	71
164	174
63	71
63	71
63	71
63	71
63	71
43	72
63	71
43	72
63	71
63	71
63	71
31	34
164	174
63	71
31	34
63	71
63	71
63	71
63	71
165	172
43	72
63	71
165	172
43	72
165	172
43	72
42	48
63	71
43	72
63	71
63	71
165	172
43	72
63	71
43	72
63	71
63	71
43	72
150	158
15	48
15	48
12	46
43	72
43	72
46	75
71	75
43	72
12	75
9	46
9	22
43	72
154	175
43	72
15	48
43	72
12	46
9	46
15	48
12	46
12	46
150	158
12	46
43	72
9	46
43	72
150	158
24	75
154	175
31	34
24	75
24	75
9	46
24	75
150	158
43	72
42	48
24	75
150	158
24	75
12	46
164	174
43	72
24	75
43	72
43	72
12	46
24	75
42	48
154	175
12	46
24	75
42	48
12	46
41	72
24	75
159	175
154	175
43	72
42	48
12	46
24	75
159	163
159	175
43	72
24	75
43	72
157	159
153	169
164	174
43	72
154	175
12	46
153	169
42	48
43	72
42	48
154	175
24	75
42	48
164	174
24	75
157	159
42	48
161	169
156	170
24	75
161	169
156	170
63	71
24	75
42	48
161	169
24	75
42	48
24	75
42	48
164	174
24	75
164	174
24	75
174	175
164	174
24	75
12	46
24	75
154	175
24	75
12	46
43	72
154	175
12	46
43	72
24	75
154	175
24	75
12	46
43	72
43	72
12	46
24	75
154	175
169	178
12	46
24	75
24	75
42	48
24	75
42	48
24	75
43	72
42	48
43	72
42	48
154	175
12	46
42	48
43	72
12	46
24	75
42	48
12	46
63	71
24	75
12	46
43	72
12	46
43	72
174	175
43	72
169	178
43	72
169	178
12	46
43	72
154	175
12	46
169	178
154	175
169	178
150	159
169	178
150	158
43	72
150	159
150	158
12	46
24	75
169	178
168	176
43	72
150	159
24	75
169	178
150	159
169	178
150	159
169	178
24	75
150	159
169	178
12	46
169	178
12	46
169	178
63	71
43	72
12	46
164	174
169	178
169	178
164	174
43	72
150	159
164	174
43	72
43	72
42	48
43	72
42	48
15	42
12	46
43	72
42	48
12	46
43	72
42	48
43	72
43	72
24	75
9	22
43	72
24	75
164	174
43	72
164	174
41	72
164	174
157	159
164	174
164	174
156	170
9	46
151	172
9	46
159	163
9	46
164	174
43	72
171	178
43	72
171	178
164	174
43	72
161	169
164	174
169	178
161	169
164	174
161	169
153	169
161	169
153	169
43	72
161	169
169	178
153	169
43	72
161	169
43	72
161	169
161	169
63	71
43	72
161	169
153	169
43	72
12	46
161	169
153	169
161	169
153	169
161	169
12	46
150	159
153	169
161	169
12	46
8	69
8	69
161	169
153	169
168	176
1	8
161	169
153	169
151	172
161	169
12	46
43	72
161	169
12	46
43	72
1	8
8	69
161	169
1	8
151	172
161	169
1	8
161	169
1	8
161	169
153	169
1	8
161	169
12	46
1	8
154	175
161	169
43	72
8	69
161	169
43	72
8	69
151	172
161	169
43	72
8	69
151	172
161	169
164	174
43	72
161	169
150	158
41	72
8	69
164	174
154	175
151	172
161	169
150	158
164	174
8	69
43	72
42	48
161	169
150	158
164	174
8	69
43	72
12	46
161	169
153	169
43	72
151	172
161	169
12	46
164	174
8	69
159	164
43	72
8	69
161	169
43	72
12	46
9	46
8	69
161	169
12	46
43	72
8	69
161	169
12	46
43	72
8	69
150	158
161	169
12	46
8	69
161	169
150	158
43	72
8	69
161	169
150	158
43	72
8	69
161	169
43	72
8	69
161	169
150	158
31	34
161	169
153	169
31	34
8	69
154	175
43	72
8	69
161	169
153	169
167	169
31	34
161	169
153	169
31	34
43	72
112	116
31	34
43	72
161	169
153	169
164	174
43	72
106	110
153	169
161	169
164	174
43	72
161	169
153	169
112	117
106	110
63	71
112	116
43	72
106	110
12	46
161	169
106	110
126	127
112	117
63	71
106	110
153	169
112	116
153	169
161	169
150	158
9	46
161	169
12	46
150	158
164	174
112	117
106	110
153	169
112	116
112	117
12	46
150	158
159	175
153	169
161	169
12	46
153	169
150	158
164	174
8	69
63	71
159	175
8	69
12	46
150	158
164	174
153	169
161	169
153	169
12	46
164	174
63	71
1	8
150	158
150	158
161	169
63	71
12	46
153	169
150	158
161	169
12	46
159	175
12	46
161	169
153	169
43	72
161	169
12	46
153	169
8	69
159	175
126	127
8	69
153	169
161	169
12	46
8	69
12	46
161	169
153	169
150	158
161	169
153	169
12	46
164	174
8	69
63	71
8	69
12	46
161	169
150	158
164	174
1	8
153	169
161	169
126	127
12	46
161	169
153	169
12	46
164	174
8	69
150	158
161	169
12	46
153	169
8	69
150	158
126	127
43	72
161	169
150	158
12	46
8	69
153	169
43	72
161	169
153	169
12	46
164	174
8	69
112	116
156	170
126	127
8	69
153	169
12	46
1	12
161	169
12	46
153	169
8	69
150	158
112	116
156	170
161	169
153	169
12	46
8	69
112	116
156	170
8	69
153	169
161	169
126	127
12	46
161	169
153	169
161	169
126	127
161	169
153	169
126	127
161	169
153	169
43	72
150	159
153	169
161	169
126	127
153	169
161	169
126	127
112	116
112	116
161	169
153	169
126	127
161	169
153	169
164	174
126	127
43	72
112	116
161	169
153	169
126	127
8	69
161	169
126	127
161	169
164	174
8	69
126	127
43	72
8	69
161	169
126	127
164	174
161	169
164	174
24	75
112	116
126	127
161	169
126	127
164	174
24	75
161	169
126	127
164	174
161	169
126	127
164	174
161	169
1	12
164	174
1	8
126	127
1	8
161	169
126	127
164	174
161	169
164	174
161	169
161	169
126	127
126	127
1	12
161	169
12	46
126	127
1	12
161	169
12	46
126	127
1	12
161	169
12	46
126	127
161	169
1	12
12	46
159	175
126	127
161	169
12	46
1	12
167	169
126	127
151	172
161	169
1	12
12	46
126	127
151	172
161	169
12	46
1	12
15	48
126	127
1	12
161	169
12	46
43	72
112	116
161	169
1	12
126	127
12	46
161	169
15	48
1	12
150	159
161	169
1	12
15	48
154	175
161	169
12	46
153	169
15	48
154	175
1	12
161	169
12	46
15	48
153	169
1	12
161	169
15	48
1	12
153	169
154	175
174	175
15	48
161	169
153	169
164	174
15	48
12	46
153	169
12	46
153	169
164	174
15	48
15	48
12	46
164	174
43	72
161	169
12	46
15	48
153	169
43	72
12	46
153	169
43	72
1	8
12	46
153	169
43	72
150	159
161	169
12	46
153	169
15	48
43	72
161	169
12	46
153	169
15	48
154	175
43	72
161	169
153	169
12	46
15	48
154	175
43	72
154	175
161	169
12	46
43	72
161	169
12	46
169	178
154	175
43	72
154	175
161	169
12	46
43	72
161	169
12	46
43	72
154	175
161	169
12	46
43	72
161	169
12	46
43	72
161	169
12	46
161	169
12	46
161	169
12	46
43	72
161	169
12	46
9	22
126	127
43	72
161	169
12	46
43	72
161	169
12	46
43	72
154	175
161	169
12	46
154	175
161	169
43	72
154	175
161	169
63	71
43	72
126	127
161	169
63	71
43	72
161	169
63	71
161	169
63	71
112	116
126	127
43	72
1	8
161	169
126	127
160	163
161	169
126	127
161	169
126	127
63	71
161	169
12	46
126	127
161	169
153	169
12	46
63	71
126	127
43	72
161	169
12	46
153	169
126	127
43	72
161	169
12	46
153	169
126	127
43	72
161	169
12	46
153	169
63	71
126	127
43	72
161	169
153	169
12	46
8	69
63	71
126	127
43	72
161	169
12	46
153	169
63	71
126	127
43	72
161	169
153	169
12	46
63	71
112	116
126	127
43	72
161	169
153	169
63	71
126	127
43	72
161	169
12	46
153	169
8	69
126	127
43	72
161	169
12	46
153	169
8	69
43	72
126	127
161	169
153	169
161	169
153	169
153	169
161	169
126	127
161	168
161	169
153	169
161	169
151	152
152	155
153	169
8	69
8	69
161	169
126	127
8	69
126	127
161	169
153	169
8	69
161	169
153	169
161	169
153	169
31	34
1	8
153	169
161	169
15	48
153	169
51	126
1	8
12	46
153	169
15	48
51	126
1	8
161	169
153	169
12	46
15	48
161	169
15	48
12	46
153	169
112	116
156	170
161	169
153	169
12	46
15	48
8	69
161	169
12	46
153	169
8	69
161	169
12	46
15	48
8	69
8	69
15	48
161	169
12	46
161	169
153	169
12	46
15	48
8	69
161	169
15	48
12	46
8	69
168	169
167	169
42	63
154	175
161	169
153	169
15	48
31	34
8	69
161	169
15	48
153	169
31	34
8	69
42	63
161	169
15	48
164	174
8	69
8	69
12	46
15	48
161	169
15	48
12	46
8	69
112	116
161	169
12	46
153	169
15	48
8	69
1	8
154	175
161	169
15	48
12	46
154	175
161	169
12	46
15	48
164	174
153	169
154	175
12	46
153	169
164	174
154	175
42	63
161	169
12	46
12	46
153	169
156	170
12	46
8	69
161	169
8	69
161	169
164	174
8	69
63	71
164	174
164	174
63	71
154	175
168	176
156	170
155	176
161	169
155	168
153	169
168	176
168	176
153	169
155	168
161	169
155	168
12	46
153	169
63	71
154	175
168	176
154	164
161	169
150	173
15	48
153	169
154	174
63	71
169	178
154	175
168	176
161	169
150	173
155	168
15	48
153	169
154	174
161	169
150	173
153	169
154	175
161	169
161	166
153	169
171	178
167	168
169	178
168	176
150	166
161	169
150	161
161	166
150	151
151	156
156	164
151	169
168	169
155	161
42	63
166	169
155	169
168	176
167	168
164	173
155	166
150	169
150	161
161	166
150	151
153	166
12	46
155	176
42	63
153	169
161	169
153	169
12	46
156	164
15	48
151	159
166	169
168	176
153	161
15	22
161	169
156	174
171	172
161	166
150	151
12	46
173	176
155	168
15	48
156	164
150	164
156	173
152	178
63	71
42	63
166	169
168	176
161	169
150	169
171	172
161	166
166	169
15	48
156	164
150	165
168	169
63	71
156	174
150	173
161	169
150	173
155	168
166	169
15	48
156	164
42	63
151	165
71	75
161	169
157	169
150	173
155	168
166	169
150	151
12	46
155	176
15	48
159	167
151	173
168	176
157	166
161	169
150	173
155	168
15	48
150	151
12	46
155	176
31	34
151	165
150	165
155	159
166	169
168	176
159	176
161	169
157	169
150	173
155	168
158	159
166	169
150	151
15	48
155	176
31	34
151	173
150	165
153	169
151	165
168	176
43	72
