56	179
56	179
48	72
48	72
48	72
48	72
96	103
101	103
48	72
146	177
94	95
96	103
48	72
46	72
48	72
18	153
45	62
119	136
48	72
22	50
157	175
48	72
22	50
157	175
22	50
48	72
8	23
5	137
157	175
96	103
101	103
48	72
8	23
41	72
157	159
22	50
48	72
8	23
155	176
38	133
96	103
46	72
104	105
48	72
8	23
81	172
88	92
48	72
88	92
48	72
10	122
88	92
23	74
50	74
10	122
48	72
23	50
94	95
41	50
88	92
96	103
38	61
48	72
67	68
48	72
155	176
38	61
41	50
48	72
135	170
38	61
43	61
38	61
48	72
43	61
48	72
94	95
48	72
41	50
48	72
159	164
41	50
48	72
157	159
48	72
152	170
41	50
157	159
48	72
41	50
48	72
48	72
90	148
48	72
90	141
48	72
48	72
133	148
48	72
157	159
48	72
94	95
48	72
94	95
48	72
8	46
41	50
152	170
48	72
48	72
48	72
48	72
41	50
48	72
48	72
48	72
48	72
48	72
155	166
23	72
48	72
155	166
172	179
48	72
155	166
48	72
155	166
48	72
155	166
41	50
48	72
155	166
157	159
48	72
155	166
41	50
157	159
48	72
155	166
41	50
48	72
7	23
155	166
41	50
48	72
155	166
41	50
157	159
48	72
155	166
48	72
155	166
41	50
157	159
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
48	72
155	166
157	159
48	72
155	166
48	72
155	166
48	72
155	166
157	159
48	72
94	95
155	166
157	159
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
48	72
155	166
48	72
155	166
48	72
155	166
95	106
48	72
155	166
48	72
155	166
41	50
48	72
155	166
157	159
48	72
155	166
48	72
155	166
157	159
48	72
155	166
95	106
48	72
155	166
95	106
48	72
155	166
157	159
48	72
155	166
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
41	50
157	159
48	72
155	166
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
152	170
41	50
157	159
48	72
155	166
41	50
48	72
155	166
81	140
48	72
155	166
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
8	46
48	72
155	166
48	72
155	166
48	72
155	166
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
157	159
155	166
48	72
155	166
94	95
41	50
155	166
48	72
155	166
152	170
41	50
157	159
48	72
155	166
48	72
155	166
48	72
155	166
48	72
155	166
157	159
48	72
155	166
48	72
155	166
48	72
155	166
157	159
155	166
157	159
48	72
155	166
41	50
155	166
48	72
48	72
155	166
48	72
155	166
48	72
155	166
157	159
48	72
155	166
48	72
155	166
48	72
155	166
41	50
157	159
48	72
155	166
41	50
152	170
157	159
48	72
155	166
94	95
152	170
48	72
155	166
152	170
157	159
48	72
155	166
48	72
155	166
48	72
155	166
157	159
48	72
155	166
48	72
155	166
48	72
155	166
48	72
155	166
157	159
48	72
155	166
157	159
48	72
155	166
