154	155
154	155
154	155
154	155
154	155
154	155
154	155
19	56
154	155
154	155
19	56
19	56
154	155
19	56
19	56
19	56
154	155
19	152
19	56
154	155
19	56
154	155
19	56
19	56
19	56
12	35
56	152
12	74
19	56
12	35
56	152
12	74
19	56
12	74
19	56
12	74
56	152
56	165
12	19
12	74
19	74
12	19
12	74
113	168
19	74
56	152
99	103
12	19
12	74
19	74
12	35
12	19
19	74
19	35
96	103
12	35
96	103
19	74
19	74
12	35
56	152
19	74
56	152
19	74
12	35
19	74
12	35
56	152
19	74
33	168
19	74
33	56
33	168
19	74
33	56
155	165
19	74
12	35
33	168
76	157
19	74
150	180
76	157
19	66
153	159
66	74
19	74
85	106
76	159
12	35
33	179
19	66
159	177
19	74
33	168
120	123
165	168
19	74
33	168
89	91
120	123
85	106
33	76
19	74
89	91
120	123
85	106
20	157
12	35
46	74
113	154
85	106
46	74
8	74
35	43
89	91
83	123
66	74
120	123
66	74
10	76
8	69
120	123
19	56
95	153
8	69
19	56
1	12
66	74
85	91
76	153
66	74
19	56
76	177
76	153
66	74
8	69
91	106
89	91
19	56
85	106
150	173
46	74
120	123
66	74
18	76
33	13
19	56
18	153
150	165
46	74
153	166
95	101
152	164
85	95
66	74
76	166
8	46
156	159
120	123
159	164
154	159
150	173
30	48
153	166
33	73
66	74
18	76
41	74
154	159
30	48
66	74
166	174
41	74
158	173
171	172
66	74
8	46
41	74
155	166
120	123
19	56
154	175
30	48
155	172
48	69
120	123
120	123
150	158
26	54
153	161
154	158
30	48
1	12
35	43
1	43
154	175
96	103
123	124
154	159
165	173
120	123
101	103
26	54
4	64
154	159
120	123
157	159
83	85
120	123
4	64
154	159
120	124
4	64
96	103
26	54
4	64
96	103
26	54
4	64
105	106
89	91
26	54
83	85
120	123
4	64
6	32
26	54
156	179
4	64
83	85
120	123
4	64
156	171
156	179
4	64
81	140
26	54
83	120
26	54
83	120
4	64
83	120
4	64
83	120
26	54
15	61
152	165
4	64
83	120
152	165
4	64
83	120
4	64
83	123
152	165
83	120
15	61
26	61
4	64
4	64
1	12
15	61
83	120
26	54
4	64
15	61
154	175
152	165
83	120
4	64
4	64
15	61
152	165
83	120
152	165
4	64
154	175
154	175
4	64
152	165
152	165
4	64
83	123
15	61
4	64
151	165
157	159
81	140
15	61
152	165
83	120
15	61
151	165
4	64
15	61
151	165
83	120
81	140
15	61
151	165
83	120
81	140
83	120
151	165
4	64
83	120
151	165
157	159
83	120
26	54
4	64
1	12
15	61
83	120
26	54
15	61
4	64
83	120
120	123
157	159
4	64
151	165
154	175
83	120
26	54
157	159
4	64
15	61
151	165
83	120
15	61
83	120
15	61
154	175
83	120
15	61
4	64
83	120
120	123
15	61
4	64
83	120
151	165
15	61
152	165
83	120
15	61
154	175
4	64
83	120
15	61
4	64
83	120
26	54
157	159
4	64
15	61
151	165
83	120
26	54
4	64
83	120
26	54
151	165
15	61
4	64
83	120
26	54
151	165
15	61
4	64
83	120
151	165
4	64
1	12
15	61
151	165
152	165
26	54
15	61
1	12
152	165
4	64
15	61
4	64
83	120
83	120
151	165
157	159
4	64
1	12
15	61
152	165
83	120
157	159
15	61
152	165
157	159
152	165
151	165
157	159
83	123
26	54
157	159
1	12
15	61
151	165
96	103
83	120
26	54
157	159
1	12
81	140
15	61
151	165
26	54
157	159
4	64
81	140
15	61
83	120
26	54
157	159
15	61
4	64
81	140
12	43
26	61
83	120
157	159
83	120
157	159
83	120
157	159
15	61
4	64
83	120
157	159
83	120
15	61
4	64
15	61
157	159
4	64
157	159
4	64
152	165
4	64
81	140
4	64
4	64
15	61
4	64
157	159
4	64
4	64
157	159
4	64
4	64
15	61
154	175
4	64
120	123
15	61
154	175
152	165
4	64
157	159
152	165
4	64
157	159
152	165
4	64
157	159
152	165
4	64
4	64
15	61
154	175
152	165
26	54
83	120
4	64
83	120
152	165
4	64
151	165
152	165
4	64
83	120
26	54
151	165
4	64
15	61
151	165
96	103
152	165
26	54
152	165
83	120
26	54
4	64
83	120
4	64
15	61
83	120
26	54
4	64
1	12
83	120
154	175
4	64
4	64
4	64
81	140
4	64
15	61
1	12
4	64
4	64
4	64
83	120
152	165
4	64
26	54
15	61
4	64
83	120
15	61
4	64
83	120
120	123
4	64
83	120
15	61
158	173
4	64
83	120
158	173
4	64
83	120
26	54
15	61
4	64
83	120
26	54
15	61
158	173
4	64
15	61
154	175
4	64
4	64
83	120
4	64
83	120
151	165
4	64
83	120
151	165
96	103
4	64
83	120
151	165
15	61
4	64
83	120
151	165
15	61
96	103
4	64
83	120
15	61
96	103
4	64
83	120
15	61
154	175
4	64
83	120
15	61
154	175
4	64
83	120
15	61
4	64
83	120
15	61
4	64
83	120
15	61
96	103
4	64
