1	29
1	29
1	29
1	29
1	29
1	29
1	29
19	156
1	29
1	29
1	29
1	29
1	29
100	120
1	29
100	120
100	120
156	165
156	165
1	29
156	165
1	29
84	115
100	120
156	165
120	128
156	165
19	156
156	165
19	156
1	29
156	165
19	156
156	165
100	128
19	156
56	156
156	165
152	165
19	156
56	156
19	165
19	156
56	165
19	56
156	165
152	156
56	156
19	165
1	29
19	156
8	12
56	165
19	56
156	165
152	156
56	152
19	156
8	12
56	165
78	106
19	56
156	165
152	165
152	156
1	29
19	156
19	56
156	165
152	156
116	154
19	76
19	165
1	29
19	56
156	165
152	165
152	156
19	76
1	29
19	56
156	165
19	152
152	156
19	56
156	165
152	156
19	76
19	76
90	115
156	180
19	56
156	165
152	156
56	156
156	165
113	116
56	165
152	156
56	156
106	115
20	76
56	165
78	106
156	165
152	156
56	156
56	152
106	115
56	165
14	111
156	165
152	165
152	156
56	156
99	103
153	168
56	165
113	154
156	165
152	165
152	156
78	139
156	165
153	168
152	156
78	115
113	154
156	165
152	156
33	153
156	165
96	103
152	156
6	14
156	165
113	116
106	115
113	116
14	76
30	69
99	103
96	99
95	168
95	168
95	168
112	166
154	159
95	168
75	119
33	166
18	51
95	168
95	153
6	20
18	51
33	166
95	168
2	111
114	115
33	166
115	146
156	164
114	146
95	168
18	33
113	115
81	83
156	168
115	116
156	172
18	33
18	166
114	115
33	166
18	33
18	166
156	165
154	175
114	116
18	166
30	38
154	175
153	166
22	48
33	68
107	115
95	116
154	175
138	142
83	115
6	20
106	113
153	166
72	147
113	133
159	164
101	103
154	175
101	103
43	48
154	175
101	103
33	68
165	173
95	120
153	166
101	103
14	18
113	114
114	115
48	71
101	103
114	115
138	142
171	172
105	115
95	120
101	103
171	172
115	119
101	103
1	12
100	128
49	67
101	103
51	126
63	75
83	120
101	103
158	163
51	126
100	128
158	163
51	126
101	103
25	30
51	126
158	163
25	63
158	163
51	126
25	30
154	175
158	163
51	126
83	120
154	175
51	126
101	103
51	126
83	120
51	126
152	170
101	103
1	8
158	163
101	103
51	126
101	103
51	126
83	120
81	140
83	120
8	69
51	126
101	103
158	163
51	126
101	103
154	175
51	126
101	103
51	126
158	163
154	175
101	103
51	126
101	103
8	69
51	126
101	103
1	12
8	69
51	126
101	103
8	69
158	163
51	126
51	126
154	175
51	126
154	175
51	126
101	103
154	175
101	103
51	126
101	103
101	103
101	103
154	175
51	126
101	103
51	126
158	163
51	126
154	175
51	126
158	163
154	175
51	126
101	103
51	126
101	103
100	128
101	103
51	126
101	103
100	128
51	126
51	126
101	103
51	126
51	126
101	103
51	126
51	126
51	126
51	126
101	103
51	126
101	103
100	128
120	126
51	126
51	126
51	126
112	121
51	126
51	126
51	126
51	126
154	175
51	126
152	170
8	69
152	170
51	126
8	69
83	85
101	103
101	103
101	103
100	128
51	126
154	175
51	126
51	126
101	103
100	128
101	103
100	128
101	103
101	103
100	128
164	180
100	128
101	103
100	128
51	126
101	103
51	126
101	103
51	126
100	128
51	126
101	103
100	128
101	103
51	126
101	103
51	126
101	103
100	128
51	126
101	103
8	69
101	103
8	69
100	128
101	103
8	69
51	126
51	126
101	103
100	128
100	128
1	12
101	103
100	128
101	103
100	128
101	103
51	126
100	128
101	103
100	128
101	103
8	69
100	128
51	126
1	12
48	72
51	126
1	12
100	128
1	12
152	170
1	12
83	120
100	128
51	126
51	126
1	12
158	163
101	103
61	72
158	163
100	128
101	103
100	128
101	103
154	175
158	163
51	126
158	163
100	128
158	163
1	12
158	163
158	163
51	126
158	163
51	126
83	120
100	128
83	120
158	163
1	12
158	163
100	128
158	163
51	126
158	163
51	126
100	128
1	12
158	163
100	128
158	163
101	103
158	163
51	126
100	128
158	163
100	128
158	163
158	163
158	163
51	126
158	163
51	126
158	163
51	126
158	163
51	126
158	163
51	126
158	163
51	126
158	163
51	126
101	103
158	163
51	126
101	103
158	163
101	103
51	126
158	163
101	103
158	163
51	126
51	126
51	126
51	126
51	126
158	163
94	102
51	126
94	102
158	163
51	126
48	72
158	163
51	126
8	69
51	126
8	69
83	85
51	126
8	69
51	126
100	128
51	126
100	128
51	126
100	128
43	47
158	163
51	126
94	102
51	126
100	128
158	163
51	126
159	175
158	163
51	126
94	102
51	126
83	120
51	126
94	102
158	163
51	126
158	163
100	128
158	163
51	126
83	120
157	159
158	163
51	126
83	120
157	159
51	126
83	120
157	159
83	120
94	102
100	128
94	102
154	175
100	128
83	120
94	102
158	163
51	126
154	175
158	163
94	102
154	175
51	126
94	102
158	163
157	159
158	163
51	126
94	102
157	159
51	126
63	75
94	102
51	126
100	128
101	103
51	126
94	102
51	126
101	103
154	175
51	126
100	128
48	72
51	126
1	12
48	72
158	163
48	72
51	126
94	102
158	163
126	127
112	121
83	85
100	128
126	127
100	128
105	113
51	126
126	127
100	128
51	126
83	85
100	128
101	103
83	85
101	103
83	85
83	120
100	128
101	103
100	128
157	159
100	128
100	128
100	128
154	175
83	120
159	175
48	72
83	120
154	175
83	120
101	103
83	120
151	172
157	159
154	175
83	120
151	172
151	172
83	120
101	103
1	8
101	103
83	120
83	120
158	163
151	172
83	120
101	103
83	120
112	121
151	172
152	170
158	163
83	120
112	121
1	8
94	102
83	120
101	103
157	159
101	103
157	159
101	103
94	102
1	8
101	103
112	121
112	121
94	102
99	103
112	121
158	163
94	102
8	69
51	127
101	103
83	120
101	103
101	103
158	163
158	163
51	126
112	121
157	159
51	126
112	121
83	85
101	103
51	126
94	102
83	120
112	121
83	85
101	103
51	126
159	175
83	120
112	121
83	85
100	128
101	103
51	126
83	120
112	121
83	85
100	128
83	120
51	126
151	172
112	121
8	69
112	121
1	8
8	69
51	126
112	121
22	71
8	69
112	121
8	69
