from_id	to_id	weight
U57	U4	1
U26	U57	1
U57	U4	1
U26	U57	1
U26	U75	1
U75	U57	1
U26	U57	1
U26	U75	1
U75	U57	1
U26	U57	1
U26	U75	1
U26	U57	1
U75	U57	1
U26	U57	1
U75	U66	1
U26	U57	1
U26	U4	1
U26	U57	1
U57	U4	1
U26	U57	1
U26	U57	1
U26	U75	1
U75	U57	1
U26	U57	1
U26	U4	1
U26	U57	1
U26	U4	1
U26	U57	1
U26	U57	1
U26	U57	1
U26	U75	1
U75	U57	1
U26	U57	1
U26	U75	1
U75	U57	1
U26	U37	1
U37	U57	1
U26	U57	1
U26	U75	1
U26	U37	1
U37	U57	1
U57	U4	1
U26	U57	1
U37	U4	1
U26	U4	1
U26	U37	1
U37	U11	1
U57	U4	1
U26	U57	1
U26	U4	1
U26	U37	1
U37	U57	1
U57	U4	1
U26	U57	1
U26	U4	1
U26	U37	1
U37	U57	1
U37	U11	1
U57	U4	1
U26	U57	1
U26	U11	1
U37	U4	1
U26	U4	1
U11	U4	1
U26	U37	1
U37	U57	1
U57	U4	1
U26	U57	1
U26	U11	1
U11	U57	1
U37	U4	1
U11	U4	1
U26	U37	1
U37	U57	1
U37	U11	1
U57	U4	1
U26	U57	1
U26	U11	1
U11	U57	1
U37	U4	1
U26	U4	1
U37	U57	1
U57	U4	1
U26	U57	1
U26	U11	1
U11	U57	1
U37	U4	1
U66	U37	1
U26	U4	1
U11	U4	1
U75	U57	1
U26	U27	1
U37	U57	1
U37	U11	1
U57	U4	1
U26	U57	1
U75	U11	1
U26	U11	1
U11	U57	1
U37	U4	1
U26	U4	1
U11	U4	1
U75	U57	1
U37	U57	1
U57	U4	1
U26	U57	1
U26	U11	1
U11	U57	1
U26	U4	1
U27	U37	1
U26	U37	1
U37	U57	1
U57	U4	1
U26	U57	1
U106	U45	1
U26	U4	1
U27	U37	1
U26	U37	1
U37	U57	1
U37	U11	1
U26	U57	1
U26	U11	1
U11	U57	1
U26	U37	1
U37	U57	1
U57	U4	1
U26	U57	1
U26	U11	1
U26	U4	1
U26	U37	1
U37	U11	1
U57	U4	1
U26	U57	1
U75	U11	1
U26	U4	1
U27	U37	1
U26	U37	1
U37	U11	1
U57	U4	1
U26	U57	1
U106	U45	1
U75	U11	1
U26	U11	1
U25	U27	1
U26	U4	1
U27	U37	1
U37	U11	1
U57	U4	1
U81	U24	1
U68	U33	1
U75	U37	1
U75	U11	1
U106	U66	1
U25	U27	1
U37	U11	1
U57	U4	1
U26	U57	1
U26	U11	1
U45	U68	1
U26	U4	1
U26	U37	1
U37	U57	1
U37	U11	1
U57	U4	1
U26	U57	1
U26	U11	1
U11	U57	1
U26	U4	1
U71	U45	1
U11	U4	1
U45	U33	1
U37	U57	1
U37	U11	1
U57	U4	1
U26	U57	1
U68	U33	1
U75	U11	1
U26	U11	1
