from_id	to_id	weight
U26	U66	1
U26	U66	1
U24	U25	1
U100	U37	1
U37	U57	1
U26	U57	1
U26	U66	1
U100	U66	1
U66	U57	1
U37	U57	1
U100	U66	1
U66	U37	1
U66	U57	1
U24	U47	1
U24	U25	1
U100	U66	1
U66	U37	1
U24	U25	1
U66	U33	1
U26	U66	1
U100	U66	1
U66	U33	1
U100	U66	1
U24	U25	1
U100	U66	1
U24	U25	1
U25	U57	1
U24	U57	1
U100	U66	1
U24	U25	1
U25	U57	1
U24	U25	1
U66	U33	1
U100	U33	1
U66	U37	1
U37	U33	1
U100	U33	1
U100	U66	1
U37	U33	1
U100	U33	1
U100	U66	1
U37	U33	1
U100	U37	1
U66	U33	1
U100	U33	1
U100	U66	1
U66	U37	1
U37	U33	1
U66	U37	1
U100	U66	1
U66	U37	1
U44	U47	1
U26	U66	1
U100	U66	1
U66	U37	1
U100	U37	1
U26	U66	1
U100	U66	1
U66	U37	1
U26	U37	1
U100	U37	1
U35	U47	1
U100	U66	1
U66	U37	1
U100	U37	1
U106	U45	1
U94	U30	1
U100	U66	1
U66	U37	1
U106	U45	1
U106	U66	1
U100	U66	1
U66	U37	1
U21	U84	1
U57	U4	1
U66	U45	1
U106	U66	1
U106	U100	1
U100	U66	1
U66	U37	1
U106	U45	1
U66	U33	1
U106	U37	1
U100	U45	1
U106	U66	1
U113	U119	1
U106	U100	1
U100	U66	1
U106	U45	1
U66	U45	1
U94	U109	1
U41	U10	1
U100	U45	1
U26	U33	1
U106	U100	1
U28	U100	1
U100	U66	1
U37	U33	1
U26	U37	1
U13	U47	1
U106	U45	1
U86	U89	1
U90	U44	1
U94	U109	1
U41	U10	1
U100	U45	1
U106	U66	1
U28	U45	1
U106	U100	1
U28	U100	1
U100	U66	1
U37	U33	1
U13	U47	1
U106	U45	1
U86	U89	1
U90	U44	1
U66	U33	1
U41	U10	1
U100	U45	1
U106	U66	1
U28	U45	1
U26	U33	1
U106	U100	1
U28	U100	1
U80	U13	1
U100	U66	1
U26	U37	1
U66	U33	1
U66	U45	1
U94	U109	1
U30	U44	1
U28	U66	1
U41	U10	1
U106	U66	1
U26	U33	1
U106	U100	1
U28	U100	1
U100	U66	1
U23	U69	1
U90	U77	1
U23	U59	1
U94	U44	1
U28	U33	1
U66	U33	1
U66	U45	1
U94	U109	1
U28	U66	1
U41	U10	1
U100	U45	1
U106	U66	1
U40	U13	1
U70	U105	1
U26	U33	1
U28	U100	1
U100	U66	1
U90	U77	1
U24	U12	1
U24	U13	1
U23	U59	1
U94	U44	1
U57	U4	1
U28	U104	1
U66	U45	1
U94	U109	1
U41	U10	1
U100	U45	1
U56	U66	1
U106	U66	1
U24	U40	1
U40	U13	1
U56	U106	1
U106	U100	1
U28	U106	1
U28	U100	1
U100	U66	1
U12	U13	1
U100	U104	1
U24	U13	1
U21	U84	1
U57	U4	1
U109	U3	1
U41	U10	1
U40	U12	1
U56	U66	1
U106	U66	1
U40	U13	1
U56	U106	1
U59	U69	1
U121	U114	1
U104	U66	1
U93	U62	1
U66	U37	1
U12	U13	1
U24	U12	1
U56	U45	1
U24	U13	1
U23	U59	1
U94	U44	1
U26	U37	1
U68	U33	1
U28	U104	1
U28	U66	1
U41	U13	1
U56	U106	1
U1	U32	1
U13	U5	1
U13	U10	1
U100	U33	1
U93	U62	1
U66	U37	1
U37	U33	1
